country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,tof_mean
Sudan,Al Jazirah,20,"Cropland, irrigated or post-flooding",1372914.38,1375064.69,70-79,1516,5.070000171661377
Sudan,Al Jazirah,20,"Cropland, irrigated or post-flooding",1372914.38,1375064.69,80-89,1340,5.070000171661377
Sudan,Al Jazirah,20,"Cropland, irrigated or post-flooding",1372914.38,1375064.69,90-99,1102,5.070000171661377
Sudan,Al Jazirah,30,Mosaic cropland / natural vegetation,30544.84,30588.89,0-9,34220,6.599999904632568
Sudan,Al Jazirah,30,Mosaic cropland / natural vegetation,30544.84,30588.89,10-19,1672,6.599999904632568
Sudan,Al Jazirah,30,Mosaic cropland / natural vegetation,30544.84,30588.89,20-29,619,6.599999904632568
Sudan,Al Jazirah,30,Mosaic cropland / natural vegetation,30544.84,30588.89,30-39,306,6.599999904632568
Sudan,Al Jazirah,30,Mosaic cropland / natural vegetation,30544.84,30588.89,40-49,223,6.599999904632568
Sudan,Al Jazirah,30,Mosaic cropland / natural vegetation,30544.84,30588.89,50-59,180,6.599999904632568
Sudan,Al Jazirah,30,Mosaic cropland / natural vegetation,30544.84,30588.89,60-69,154,6.599999904632568
Sudan,Al Jazirah,30,Mosaic cropland / natural vegetation,30544.84,30588.89,70-79,125,6.599999904632568
Sudan,Al Jazirah,30,Mosaic cropland / natural vegetation,30544.84,30588.89,80-89,109,6.599999904632568
Sudan,Al Jazirah,30,Mosaic cropland / natural vegetation,30544.84,30588.89,90-99,27,6.599999904632568
Sudan,Al Jazirah,40,Mosaic natural vegetation / cropland,137184.17,137294.1,0-9,162395,5.059999942779541
Sudan,Al Jazirah,40,Mosaic natural vegetation / cropland,137184.17,137294.1,10-19,2339,5.059999942779541
Sudan,Al Jazirah,40,Mosaic natural vegetation / cropland,137184.17,137294.1,20-29,1123,5.059999942779541
Sudan,Al Jazirah,40,Mosaic natural vegetation / cropland,137184.17,137294.1,30-39,641,5.059999942779541
Sudan,Al Jazirah,40,Mosaic natural vegetation / cropland,137184.17,137294.1,40-49,427,5.059999942779541
Sudan,Al Jazirah,40,Mosaic natural vegetation / cropland,137184.17,137294.1,50-59,307,5.059999942779541
Sudan,Al Jazirah,40,Mosaic natural vegetation / cropland,137184.17,137294.1,60-69,258,5.059999942779541
Sudan,Al Jazirah,40,Mosaic natural vegetation / cropland,137184.17,137294.1,70-79,250,5.059999942779541
Sudan,Al Jazirah,40,Mosaic natural vegetation / cropland,137184.17,137294.1,80-89,245,5.059999942779541
Sudan,Al Jazirah,40,Mosaic natural vegetation / cropland,137184.17,137294.1,90-99,140,5.059999942779541
Sudan,Al Jazirah,100,Mosaic tree and shrub / herbaceous cover,18675.71,18697.03,0-9,21755,5.429999828338623
Sudan,Al Jazirah,100,Mosaic tree and shrub / herbaceous cover,18675.71,18697.03,10-19,438,5.429999828338623
Sudan,Al Jazirah,100,Mosaic tree and shrub / herbaceous cover,18675.71,18697.03,20-29,202,5.429999828338623
Sudan,Al Jazirah,100,Mosaic tree and shrub / herbaceous cover,18675.71,18697.03,30-39,168,5.429999828338623
Sudan,Al Jazirah,100,Mosaic tree and shrub / herbaceous cover,18675.71,18697.03,40-49,120,5.429999828338623
Sudan,Al Jazirah,100,Mosaic tree and shrub / herbaceous cover,18675.71,18697.03,50-59,82,5.429999828338623
Sudan,Al Jazirah,100,Mosaic tree and shrub / herbaceous cover,18675.71,18697.03,60-69,59,5.429999828338623
Sudan,Al Jazirah,100,Mosaic tree and shrub / herbaceous cover,18675.71,18697.03,70-79,32,5.429999828338623
Sudan,Al Jazirah,100,Mosaic tree and shrub / herbaceous cover,18675.71,18697.03,80-89,11,5.429999828338623
Sudan,Al Jazirah,100,Mosaic tree and shrub / herbaceous cover,18675.71,18697.03,90-99,1,5.429999828338623
Sudan,Al Jazirah,110,Mosaic herbaceous cover / tree and shrub,217858.32,218134.01,0-9,257222,4.489999771118164
Sudan,Al Jazirah,110,Mosaic herbaceous cover / tree and shrub,217858.32,218134.01,10-19,2472,4.489999771118164
Sudan,Al Jazirah,110,Mosaic herbaceous cover / tree and shrub,217858.32,218134.01,20-29,875,4.489999771118164
Sudan,Al Jazirah,110,Mosaic herbaceous cover / tree and shrub,217858.32,218134.01,30-39,499,4.489999771118164
Sudan,Al Jazirah,110,Mosaic herbaceous cover / tree and shrub,217858.32,218134.01,40-49,288,4.489999771118164
Sudan,Al Jazirah,110,Mosaic herbaceous cover / tree and shrub,217858.32,218134.01,50-59,208,4.489999771118164
Sudan,Al Jazirah,110,Mosaic herbaceous cover / tree and shrub,217858.32,218134.01,60-69,141,4.489999771118164
Sudan,Al Jazirah,110,Mosaic herbaceous cover / tree and shrub,217858.32,218134.01,70-79,121,4.489999771118164
Sudan,Al Jazirah,110,Mosaic herbaceous cover / tree and shrub,217858.32,218134.01,80-89,100,4.489999771118164
Sudan,Al Jazirah,110,Mosaic herbaceous cover / tree and shrub,217858.32,218134.01,90-99,79,4.489999771118164
Sudan,Al Jazirah,120,Shrubland,42798.19,42831.2,0-9,45407,6.900000095367432
Sudan,Al Jazirah,120,Shrubland,42798.19,42831.2,10-19,3753,6.900000095367432
Sudan,Al Jazirah,120,Shrubland,42798.19,42831.2,20-29,1465,6.900000095367432
Sudan,Al Jazirah,120,Shrubland,42798.19,42831.2,30-39,726,6.900000095367432
Sudan,Al Jazirah,120,Shrubland,42798.19,42831.2,40-49,400,6.900000095367432
Sudan,Al Jazirah,120,Shrubland,42798.19,42831.2,50-59,238,6.900000095367432
Sudan,Al Jazirah,120,Shrubland,42798.19,42831.2,60-69,116,6.900000095367432
Sudan,Al Jazirah,120,Shrubland,42798.19,42831.2,70-79,55,6.900000095367432
Sudan,Al Jazirah,120,Shrubland,42798.19,42831.2,80-89,6,6.900000095367432
Sudan,Al Jazirah,120,Shrubland,42798.19,42831.2,90-99,0,6.900000095367432
Sudan,Al Jazirah,130,Grassland,424913.37,425555.9,0-9,459987,4.71999979019165
Sudan,Al Jazirah,130,Grassland,424913.37,425555.9,10-19,8552,4.71999979019165
Sudan,Al Jazirah,130,Grassland,424913.37,425555.9,20-29,2786,4.71999979019165
Sudan,Al Jazirah,130,Grassland,424913.37,425555.9,30-39,1158,4.71999979019165
Sudan,Al Jazirah,130,Grassland,424913.37,425555.9,40-49,682,4.71999979019165
Sudan,Al Jazirah,130,Grassland,424913.37,425555.9,50-59,426,4.71999979019165
Sudan,Al Jazirah,130,Grassland,424913.37,425555.9,60-69,335,4.71999979019165
Sudan,Al Jazirah,130,Grassland,424913.37,425555.9,70-79,223,4.71999979019165
Sudan,Al Jazirah,130,Grassland,424913.37,425555.9,80-89,150,4.71999979019165
Sudan,Al Jazirah,130,Grassland,424913.37,425555.9,90-99,79,4.71999979019165
Sudan,Al Jazirah,150,Sparse vegetation,19524.57,19578.69,0-9,21001,5.150000095367432
Sudan,Al Jazirah,150,Sparse vegetation,19524.57,19578.69,10-19,928,5.150000095367432
Sudan,Al Jazirah,150,Sparse vegetation,19524.57,19578.69,20-29,146,5.150000095367432
Sudan,Al Jazirah,150,Sparse vegetation,19524.57,19578.69,30-39,51,5.150000095367432
Sudan,Al Jazirah,150,Sparse vegetation,19524.57,19578.69,40-49,28,5.150000095367432
Sudan,Al Jazirah,150,Sparse vegetation,19524.57,19578.69,50-59,11,5.150000095367432
Sudan,Al Jazirah,150,Sparse vegetation,19524.57,19578.69,60-69,9,5.150000095367432
Sudan,Al Jazirah,150,Sparse vegetation,19524.57,19578.69,70-79,1,5.150000095367432
Sudan,Al Jazirah,150,Sparse vegetation,19524.57,19578.69,80-89,0,5.150000095367432
Sudan,Al Jazirah,150,Sparse vegetation,19524.57,19578.69,90-99,0,5.150000095367432
Sudan,Al Jazirah,153,Sparse vegetation,41.87,47.13,0-9,65,4.539999961853027
Sudan,Al Jazirah,153,Sparse vegetation,41.87,47.13,10-19,1,4.539999961853027
Sudan,Al Jazirah,153,Sparse vegetation,41.87,47.13,20-29,0,4.539999961853027
Sudan,Al Jazirah,153,Sparse vegetation,41.87,47.13,30-39,0,4.539999961853027
Sudan,Al Jazirah,153,Sparse vegetation,41.87,47.13,40-49,0,4.539999961853027
Sudan,Al Jazirah,153,Sparse vegetation,41.87,47.13,50-59,0,4.539999961853027
Sudan,Al Jazirah,153,Sparse vegetation,41.87,47.13,60-69,0,4.539999961853027
Sudan,Al Jazirah,153,Sparse vegetation,41.87,47.13,70-79,0,4.539999961853027
Sudan,Al Jazirah,153,Sparse vegetation,41.87,47.13,80-89,0,4.539999961853027
Sudan,Al Jazirah,153,Sparse vegetation,41.87,47.13,90-99,0,4.539999961853027
Sudan,Al Jazirah,170,"Tree cover, flooded, saline water",82.5,82.5,0-9,107,7.179999828338623
Sudan,Al Jazirah,170,"Tree cover, flooded, saline water",82.5,82.5,10-19,1,7.179999828338623
Sudan,Al Jazirah,170,"Tree cover, flooded, saline water",82.5,82.5,20-29,4,7.179999828338623
Sudan,Al Jazirah,170,"Tree cover, flooded, saline water",82.5,82.5,30-39,2,7.179999828338623
Sudan,Al Jazirah,170,"Tree cover, flooded, saline water",82.5,82.5,40-49,0,7.179999828338623
Sudan,Al Jazirah,170,"Tree cover, flooded, saline water",82.5,82.5,50-59,1,7.179999828338623
Sudan,Al Jazirah,170,"Tree cover, flooded, saline water",82.5,82.5,60-69,1,7.179999828338623
Sudan,Al Jazirah,170,"Tree cover, flooded, saline water",82.5,82.5,70-79,1,7.179999828338623
Sudan,Al Jazirah,170,"Tree cover, flooded, saline water",82.5,82.5,80-89,0,7.179999828338623
Sudan,Al Jazirah,170,"Tree cover, flooded, saline water",82.5,82.5,90-99,0,7.179999828338623
Sudan,Al Jazirah,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",185.15,185.15,0-9,248,4.389999866485596
Sudan,Al Jazirah,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",185.15,185.15,10-19,5,4.389999866485596
Sudan,Al Jazirah,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",185.15,185.15,20-29,1,4.389999866485596
Sudan,Al Jazirah,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",185.15,185.15,30-39,0,4.389999866485596
Sudan,Al Jazirah,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",185.15,185.15,40-49,0,4.389999866485596
Sudan,Al Jazirah,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",185.15,185.15,50-59,0,4.389999866485596
Sudan,Al Jazirah,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",185.15,185.15,60-69,0,4.389999866485596
Sudan,Al Jazirah,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",185.15,185.15,70-79,0,4.389999866485596
Sudan,Al Jazirah,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",185.15,185.15,80-89,0,4.389999866485596
Sudan,Al Jazirah,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",185.15,185.15,90-99,0,4.389999866485596
Sudan,Al Jazirah,190,Urban areas,13399.52,13413.1,0-9,9071,12.510000228881836
Sudan,Al Jazirah,190,Urban areas,13399.52,13413.1,10-19,4775,12.510000228881836
Sudan,Al Jazirah,190,Urban areas,13399.52,13413.1,20-29,1933,12.510000228881836
Sudan,Al Jazirah,190,Urban areas,13399.52,13413.1,30-39,694,12.510000228881836
Sudan,Al Jazirah,190,Urban areas,13399.52,13413.1,40-49,250,12.510000228881836
Sudan,Al Jazirah,190,Urban areas,13399.52,13413.1,50-59,98,12.510000228881836
Sudan,Al Jazirah,190,Urban areas,13399.52,13413.1,60-69,40,12.510000228881836
Sudan,Al Jazirah,190,Urban areas,13399.52,13413.1,70-79,19,12.510000228881836
Sudan,Al Jazirah,190,Urban areas,13399.52,13413.1,80-89,13,12.510000228881836
Sudan,Al Jazirah,190,Urban areas,13399.52,13413.1,90-99,2,12.510000228881836
Sudan,Al Jazirah,200,Bare areas,11913.85,11950.06,0-9,15041,4.420000076293945
Sudan,Al Jazirah,200,Bare areas,11913.85,11950.06,10-19,224,4.420000076293945
Sudan,Al Jazirah,200,Bare areas,11913.85,11950.06,20-29,33,4.420000076293945
Sudan,Al Jazirah,200,Bare areas,11913.85,11950.06,30-39,22,4.420000076293945
Sudan,Al Jazirah,200,Bare areas,11913.85,11950.06,40-49,7,4.420000076293945
Sudan,Al Jazirah,200,Bare areas,11913.85,11950.06,50-59,9,4.420000076293945
Sudan,Al Jazirah,200,Bare areas,11913.85,11950.06,60-69,7,4.420000076293945
Sudan,Al Jazirah,200,Bare areas,11913.85,11950.06,70-79,3,4.420000076293945
Sudan,Al Jazirah,200,Bare areas,11913.85,11950.06,80-89,0,4.420000076293945
Sudan,Al Jazirah,200,Bare areas,11913.85,11950.06,90-99,0,4.420000076293945
Sudan,Al Jazirah,201,Bare areas,5273.73,5288.59,0-9,7179,4.190000057220459
Sudan,Al Jazirah,201,Bare areas,5273.73,5288.59,10-19,33,4.190000057220459
Sudan,Al Jazirah,201,Bare areas,5273.73,5288.59,20-29,12,4.190000057220459
Sudan,Al Jazirah,201,Bare areas,5273.73,5288.59,30-39,6,4.190000057220459
Sudan,Al Jazirah,201,Bare areas,5273.73,5288.59,40-49,2,4.190000057220459
Sudan,Al Jazirah,201,Bare areas,5273.73,5288.59,50-59,2,4.190000057220459
Sudan,Al Jazirah,201,Bare areas,5273.73,5288.59,60-69,1,4.190000057220459
Sudan,Al Jazirah,201,Bare areas,5273.73,5288.59,70-79,1,4.190000057220459
Sudan,Al Jazirah,201,Bare areas,5273.73,5288.59,80-89,0,4.190000057220459
Sudan,Al Jazirah,201,Bare areas,5273.73,5288.59,90-99,0,4.190000057220459
Sudan,Al Jazirah,210,Water bodies,10231.06,10296.54,0-9,10652,8.630000114440918
Sudan,Al Jazirah,210,Water bodies,10231.06,10296.54,10-19,1009,8.630000114440918
Sudan,Al Jazirah,210,Water bodies,10231.06,10296.54,20-29,529,8.630000114440918
Sudan,Al Jazirah,210,Water bodies,10231.06,10296.54,30-39,235,8.630000114440918
Sudan,Al Jazirah,210,Water bodies,10231.06,10296.54,40-49,194,8.630000114440918
Sudan,Al Jazirah,210,Water bodies,10231.06,10296.54,50-59,103,8.630000114440918
Sudan,Al Jazirah,210,Water bodies,10231.06,10296.54,60-69,77,8.630000114440918
Sudan,Al Jazirah,210,Water bodies,10231.06,10296.54,70-79,70,8.630000114440918
Sudan,Al Jazirah,210,Water bodies,10231.06,10296.54,80-89,39,8.630000114440918
Sudan,Al Jazirah,210,Water bodies,10231.06,10296.54,90-99,18,8.630000114440918
Sudan,Al Jazirah,255,No Data (flag),3785.68,1746445.43,0-9,9976,5.449999809265137
Sudan,Al Jazirah,255,No Data (flag),3785.68,1746445.43,10-19,179,5.449999809265137
Sudan,Al Jazirah,255,No Data (flag),3785.68,1746445.43,20-29,94,5.449999809265137
Sudan,Al Jazirah,255,No Data (flag),3785.68,1746445.43,30-39,47,5.449999809265137
Sudan,Al Jazirah,255,No Data (flag),3785.68,1746445.43,40-49,36,5.449999809265137
Sudan,Al Jazirah,255,No Data (flag),3785.68,1746445.43,50-59,24,5.449999809265137
Sudan,Al Jazirah,255,No Data (flag),3785.68,1746445.43,60-69,16,5.449999809265137
Sudan,Al Jazirah,255,No Data (flag),3785.68,1746445.43,70-79,28,5.449999809265137
Sudan,Al Jazirah,255,No Data (flag),3785.68,1746445.43,80-89,26,5.449999809265137
Sudan,Al Jazirah,255,No Data (flag),3785.68,1746445.43,90-99,15,5.449999809265137
Sudan,Al Qadarif,10,"Cropland, rainfed",3153470.93,3205149.46,0-9,3192913,5.039999961853027
Sudan,Al Qadarif,10,"Cropland, rainfed",3153470.93,3205149.46,10-19,48665,5.039999961853027
Sudan,Al Qadarif,10,"Cropland, rainfed",3153470.93,3205149.46,20-29,19143,5.039999961853027
Sudan,Al Qadarif,10,"Cropland, rainfed",3153470.93,3205149.46,30-39,11420,5.039999961853027
Sudan,Al Qadarif,10,"Cropland, rainfed",3153470.93,3205149.46,40-49,7924,5.039999961853027
Sudan,Al Qadarif,10,"Cropland, rainfed",3153470.93,3205149.46,50-59,6017,5.039999961853027
Sudan,Al Qadarif,10,"Cropland, rainfed",3153470.93,3205149.46,60-69,4891,5.039999961853027
Sudan,Al Qadarif,10,"Cropland, rainfed",3153470.93,3205149.46,70-79,4182,5.039999961853027
Sudan,Al Qadarif,10,"Cropland, rainfed",3153470.93,3205149.46,80-89,3537,5.039999961853027
Sudan,Al Qadarif,10,"Cropland, rainfed",3153470.93,3205149.46,90-99,2937,5.039999961853027
Sudan,Al Qadarif,11,"Cropland, rainfed",32010.91,40279.72,0-9,33812,11.020000457763672
Sudan,Al Qadarif,11,"Cropland, rainfed",32010.91,40279.72,10-19,3395,11.020000457763672
Sudan,Al Qadarif,11,"Cropland, rainfed",32010.91,40279.72,20-29,1706,11.020000457763672
Sudan,Al Qadarif,11,"Cropland, rainfed",32010.91,40279.72,30-39,1064,11.020000457763672
Sudan,Al Qadarif,11,"Cropland, rainfed",32010.91,40279.72,40-49,856,11.020000457763672
Sudan,Al Qadarif,11,"Cropland, rainfed",32010.91,40279.72,50-59,673,11.020000457763672
Sudan,Al Qadarif,11,"Cropland, rainfed",32010.91,40279.72,60-69,548,11.020000457763672
Sudan,Al Qadarif,11,"Cropland, rainfed",32010.91,40279.72,70-79,406,11.020000457763672
Sudan,Al Qadarif,11,"Cropland, rainfed",32010.91,40279.72,80-89,357,11.020000457763672
Sudan,Al Qadarif,11,"Cropland, rainfed",32010.91,40279.72,90-99,236,11.020000457763672
Sudan,Al Qadarif,12,"Cropland, rainfed",56.12,56.12,0-9,61,11.779999732971191
Sudan,Al Qadarif,12,"Cropland, rainfed",56.12,56.12,10-19,12,11.779999732971191
Sudan,Al Qadarif,12,"Cropland, rainfed",56.12,56.12,20-29,2,11.779999732971191
Sudan,Al Qadarif,12,"Cropland, rainfed",56.12,56.12,30-39,4,11.779999732971191
Sudan,Al Qadarif,12,"Cropland, rainfed",56.12,56.12,40-49,1,11.779999732971191
Sudan,Al Qadarif,12,"Cropland, rainfed",56.12,56.12,50-59,1,11.779999732971191
Sudan,Al Qadarif,12,"Cropland, rainfed",56.12,56.12,60-69,1,11.779999732971191
Sudan,Al Qadarif,12,"Cropland, rainfed",56.12,56.12,70-79,2,11.779999732971191
Sudan,Al Qadarif,12,"Cropland, rainfed",56.12,56.12,80-89,0,11.779999732971191
Sudan,Al Qadarif,12,"Cropland, rainfed",56.12,56.12,90-99,0,11.779999732971191
Sudan,Al Qadarif,20,"Cropland, irrigated or post-flooding",361912.23,375774.19,0-9,398984,6.949999809265137
Sudan,Al Qadarif,20,"Cropland, irrigated or post-flooding",361912.23,375774.19,10-19,13072,6.949999809265137
Sudan,Al Qadarif,20,"Cropland, irrigated or post-flooding",361912.23,375774.19,20-29,6147,6.949999809265137
Sudan,Al Qadarif,20,"Cropland, irrigated or post-flooding",361912.23,375774.19,30-39,4262,6.949999809265137
Sudan,Al Qadarif,20,"Cropland, irrigated or post-flooding",361912.23,375774.19,40-49,3190,6.949999809265137
Sudan,Al Qadarif,20,"Cropland, irrigated or post-flooding",361912.23,375774.19,50-59,2599,6.949999809265137
Sudan,Al Qadarif,20,"Cropland, irrigated or post-flooding",361912.23,375774.19,60-69,2210,6.949999809265137
Sudan,Al Qadarif,20,"Cropland, irrigated or post-flooding",361912.23,375774.19,70-79,1904,6.949999809265137
Sudan,Al Qadarif,20,"Cropland, irrigated or post-flooding",361912.23,375774.19,80-89,1863,6.949999809265137
Sudan,Al Qadarif,20,"Cropland, irrigated or post-flooding",361912.23,375774.19,90-99,1518,6.949999809265137
Sudan,Al Qadarif,30,Mosaic cropland / natural vegetation,209060.7,256625.01,0-9,210622,11.699999809265137
Sudan,Al Qadarif,30,Mosaic cropland / natural vegetation,209060.7,256625.01,10-19,18916,11.699999809265137
Sudan,Al Qadarif,30,Mosaic cropland / natural vegetation,209060.7,256625.01,20-29,9652,11.699999809265137
Sudan,Al Qadarif,30,Mosaic cropland / natural vegetation,209060.7,256625.01,30-39,6424,11.699999809265137
Sudan,Al Qadarif,30,Mosaic cropland / natural vegetation,209060.7,256625.01,40-49,5100,11.699999809265137
Sudan,Al Qadarif,30,Mosaic cropland / natural vegetation,209060.7,256625.01,50-59,4283,11.699999809265137
Sudan,Al Qadarif,30,Mosaic cropland / natural vegetation,209060.7,256625.01,60-69,3757,11.699999809265137
Sudan,Al Qadarif,30,Mosaic cropland / natural vegetation,209060.7,256625.01,70-79,3348,11.699999809265137
Sudan,Al Qadarif,30,Mosaic cropland / natural vegetation,209060.7,256625.01,80-89,3136,11.699999809265137
Sudan,Al Qadarif,30,Mosaic cropland / natural vegetation,209060.7,256625.01,90-99,2505,11.699999809265137
Sudan,Al Qadarif,40,Mosaic natural vegetation / cropland,397041.74,490393.09,0-9,414950,9.289999961853027
Sudan,Al Qadarif,40,Mosaic natural vegetation / cropland,397041.74,490393.09,10-19,24842,9.289999961853027
Sudan,Al Qadarif,40,Mosaic natural vegetation / cropland,397041.74,490393.09,20-29,12159,9.289999961853027
Sudan,Al Qadarif,40,Mosaic natural vegetation / cropland,397041.74,490393.09,30-39,8170,9.289999961853027
Sudan,Al Qadarif,40,Mosaic natural vegetation / cropland,397041.74,490393.09,40-49,6265,9.289999961853027
Sudan,Al Qadarif,40,Mosaic natural vegetation / cropland,397041.74,490393.09,50-59,5101,9.289999961853027
Sudan,Al Qadarif,40,Mosaic natural vegetation / cropland,397041.74,490393.09,60-69,4459,9.289999961853027
Sudan,Al Qadarif,40,Mosaic natural vegetation / cropland,397041.74,490393.09,70-79,4201,9.289999961853027
Sudan,Al Qadarif,40,Mosaic natural vegetation / cropland,397041.74,490393.09,80-89,3994,9.289999961853027
Sudan,Al Qadarif,40,Mosaic natural vegetation / cropland,397041.74,490393.09,90-99,3069,9.289999961853027
Sudan,Al Qadarif,60,"Tree cover, broadleaved, deciduous",582.59,595.05,0-9,321,31.06999969482422
Sudan,Al Qadarif,60,"Tree cover, broadleaved, deciduous",582.59,595.05,10-19,95,31.06999969482422
Sudan,Al Qadarif,60,"Tree cover, broadleaved, deciduous",582.59,595.05,20-29,64,31.06999969482422
Sudan,Al Qadarif,60,"Tree cover, broadleaved, deciduous",582.59,595.05,30-39,50,31.06999969482422
Sudan,Al Qadarif,60,"Tree cover, broadleaved, deciduous",582.59,595.05,40-49,63,31.06999969482422
Sudan,Al Qadarif,60,"Tree cover, broadleaved, deciduous",582.59,595.05,50-59,61,31.06999969482422
Sudan,Al Qadarif,60,"Tree cover, broadleaved, deciduous",582.59,595.05,60-69,50,31.06999969482422
Sudan,Al Qadarif,60,"Tree cover, broadleaved, deciduous",582.59,595.05,70-79,41,31.06999969482422
Sudan,Al Qadarif,60,"Tree cover, broadleaved, deciduous",582.59,595.05,80-89,33,31.06999969482422
Sudan,Al Qadarif,60,"Tree cover, broadleaved, deciduous",582.59,595.05,90-99,42,31.06999969482422
Sudan,Al Qadarif,62,"Tree cover, broadleaved, deciduous",81282.16,105172.33,0-9,50564,22.780000686645508
Sudan,Al Qadarif,62,"Tree cover, broadleaved, deciduous",81282.16,105172.33,10-19,12372,22.780000686645508
Sudan,Al Qadarif,62,"Tree cover, broadleaved, deciduous",81282.16,105172.33,20-29,8268,22.780000686645508
Sudan,Al Qadarif,62,"Tree cover, broadleaved, deciduous",81282.16,105172.33,30-39,6211,22.780000686645508
Sudan,Al Qadarif,62,"Tree cover, broadleaved, deciduous",81282.16,105172.33,40-49,5207,22.780000686645508
Sudan,Al Qadarif,62,"Tree cover, broadleaved, deciduous",81282.16,105172.33,50-59,4287,22.780000686645508
Sudan,Al Qadarif,62,"Tree cover, broadleaved, deciduous",81282.16,105172.33,60-69,3755,22.780000686645508
Sudan,Al Qadarif,62,"Tree cover, broadleaved, deciduous",81282.16,105172.33,70-79,3325,22.780000686645508
Sudan,Al Qadarif,62,"Tree cover, broadleaved, deciduous",81282.16,105172.33,80-89,3099,22.780000686645508
Sudan,Al Qadarif,62,"Tree cover, broadleaved, deciduous",81282.16,105172.33,90-99,1989,22.780000686645508
Sudan,Al Qadarif,100,Mosaic tree and shrub / herbaceous cover,6117.53,8117.74,0-9,7815,5.989999771118164
Sudan,Al Qadarif,100,Mosaic tree and shrub / herbaceous cover,6117.53,8117.74,10-19,212,5.989999771118164
Sudan,Al Qadarif,100,Mosaic tree and shrub / herbaceous cover,6117.53,8117.74,20-29,97,5.989999771118164
Sudan,Al Qadarif,100,Mosaic tree and shrub / herbaceous cover,6117.53,8117.74,30-39,49,5.989999771118164
Sudan,Al Qadarif,100,Mosaic tree and shrub / herbaceous cover,6117.53,8117.74,40-49,23,5.989999771118164
Sudan,Al Qadarif,100,Mosaic tree and shrub / herbaceous cover,6117.53,8117.74,50-59,20,5.989999771118164
