country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
Guatemala,Alta Verapaz,10,"Cropland, rainfed",26942.71,27304.55,0-9,12601,16069,29.700000762939453,20.09000015258789
Guatemala,Alta Verapaz,10,"Cropland, rainfed",26942.71,27304.55,10-19,5134,5791,29.700000762939453,20.09000015258789
Guatemala,Alta Verapaz,10,"Cropland, rainfed",26942.71,27304.55,20-29,3630,3813,29.700000762939453,20.09000015258789
Guatemala,Alta Verapaz,10,"Cropland, rainfed",26942.71,27304.55,30-39,2698,2785,29.700000762939453,20.09000015258789
Guatemala,Alta Verapaz,10,"Cropland, rainfed",26942.71,27304.55,40-49,2144,2024,29.700000762939453,20.09000015258789
Guatemala,Alta Verapaz,10,"Cropland, rainfed",26942.71,27304.55,50-59,1656,1413,29.700000762939453,20.09000015258789
Guatemala,Alta Verapaz,10,"Cropland, rainfed",26942.71,27304.55,60-69,1351,891,29.700000762939453,20.09000015258789
Guatemala,Alta Verapaz,10,"Cropland, rainfed",26942.71,27304.55,70-79,1205,625,29.700000762939453,20.09000015258789
Guatemala,Alta Verapaz,10,"Cropland, rainfed",26942.71,27304.55,80-89,1138,388,29.700000762939453,20.09000015258789
Guatemala,Alta Verapaz,10,"Cropland, rainfed",26942.71,27304.55,90-99,2403,259,29.700000762939453,20.09000015258789
Guatemala,Alta Verapaz,11,"Cropland, rainfed",1558.0,1712.55,0-9,628,901,43.369998931884766,33.790000915527344
Guatemala,Alta Verapaz,11,"Cropland, rainfed",1558.0,1712.55,10-19,303,326,43.369998931884766,33.790000915527344
Guatemala,Alta Verapaz,11,"Cropland, rainfed",1558.0,1712.55,20-29,180,223,43.369998931884766,33.790000915527344
Guatemala,Alta Verapaz,11,"Cropland, rainfed",1558.0,1712.55,30-39,162,191,43.369998931884766,33.790000915527344
Guatemala,Alta Verapaz,11,"Cropland, rainfed",1558.0,1712.55,40-49,145,163,43.369998931884766,33.790000915527344
Guatemala,Alta Verapaz,11,"Cropland, rainfed",1558.0,1712.55,50-59,94,133,43.369998931884766,33.790000915527344
Guatemala,Alta Verapaz,11,"Cropland, rainfed",1558.0,1712.55,60-69,99,132,43.369998931884766,33.790000915527344
Guatemala,Alta Verapaz,11,"Cropland, rainfed",1558.0,1712.55,70-79,99,130,43.369998931884766,33.790000915527344
Guatemala,Alta Verapaz,11,"Cropland, rainfed",1558.0,1712.55,80-89,132,125,43.369998931884766,33.790000915527344
Guatemala,Alta Verapaz,11,"Cropland, rainfed",1558.0,1712.55,90-99,503,208,43.369998931884766,33.790000915527344
Guatemala,Alta Verapaz,30,Mosaic cropland / natural vegetation,19535.37,19806.55,0-9,7956,9920,34.959999084472656,24.549999237060547
Guatemala,Alta Verapaz,30,Mosaic cropland / natural vegetation,19535.37,19806.55,10-19,3709,4885,34.959999084472656,24.549999237060547
Guatemala,Alta Verapaz,30,Mosaic cropland / natural vegetation,19535.37,19806.55,20-29,2852,3414,34.959999084472656,24.549999237060547
Guatemala,Alta Verapaz,30,Mosaic cropland / natural vegetation,19535.37,19806.55,30-39,2317,2654,34.959999084472656,24.549999237060547
Guatemala,Alta Verapaz,30,Mosaic cropland / natural vegetation,19535.37,19806.55,40-49,2057,2083,34.959999084472656,24.549999237060547
Guatemala,Alta Verapaz,30,Mosaic cropland / natural vegetation,19535.37,19806.55,50-59,1708,1537,34.959999084472656,24.549999237060547
Guatemala,Alta Verapaz,30,Mosaic cropland / natural vegetation,19535.37,19806.55,60-69,1459,969,34.959999084472656,24.549999237060547
Guatemala,Alta Verapaz,30,Mosaic cropland / natural vegetation,19535.37,19806.55,70-79,1241,685,34.959999084472656,24.549999237060547
Guatemala,Alta Verapaz,30,Mosaic cropland / natural vegetation,19535.37,19806.55,80-89,1284,467,34.959999084472656,24.549999237060547
Guatemala,Alta Verapaz,30,Mosaic cropland / natural vegetation,19535.37,19806.55,90-99,2231,336,34.959999084472656,24.549999237060547
Guatemala,Alta Verapaz,40,Mosaic natural vegetation / cropland,129134.55,130584.51,0-9,29950,24799,44.0,40.439998626708984
Guatemala,Alta Verapaz,40,Mosaic natural vegetation / cropland,129134.55,130584.51,10-19,18693,19478,44.0,40.439998626708984
Guatemala,Alta Verapaz,40,Mosaic natural vegetation / cropland,129134.55,130584.51,20-29,15796,19095,44.0,40.439998626708984
Guatemala,Alta Verapaz,40,Mosaic natural vegetation / cropland,129134.55,130584.51,30-39,14293,19027,44.0,40.439998626708984
Guatemala,Alta Verapaz,40,Mosaic natural vegetation / cropland,129134.55,130584.51,40-49,13145,19086,44.0,40.439998626708984
Guatemala,Alta Verapaz,40,Mosaic natural vegetation / cropland,129134.55,130584.51,50-59,12194,16713,44.0,40.439998626708984
Guatemala,Alta Verapaz,40,Mosaic natural vegetation / cropland,129134.55,130584.51,60-69,11156,13752,44.0,40.439998626708984
Guatemala,Alta Verapaz,40,Mosaic natural vegetation / cropland,129134.55,130584.51,70-79,10493,10928,44.0,40.439998626708984
Guatemala,Alta Verapaz,40,Mosaic natural vegetation / cropland,129134.55,130584.51,80-89,11398,8342,44.0,40.439998626708984
Guatemala,Alta Verapaz,40,Mosaic natural vegetation / cropland,129134.55,130584.51,90-99,19549,6475,44.0,40.439998626708984
Guatemala,Alta Verapaz,50,"Tree cover, broadleaved, evergreen",797940.56,819129.15,0-9,32249,31017,68.48999786376953,69.37000274658203
Guatemala,Alta Verapaz,50,"Tree cover, broadleaved, evergreen",797940.56,819129.15,10-19,33268,30286,68.48999786376953,69.37000274658203
Guatemala,Alta Verapaz,50,"Tree cover, broadleaved, evergreen",797940.56,819129.15,20-29,38222,38150,68.48999786376953,69.37000274658203
Guatemala,Alta Verapaz,50,"Tree cover, broadleaved, evergreen",797940.56,819129.15,30-39,46003,47545,68.48999786376953,69.37000274658203
Guatemala,Alta Verapaz,50,"Tree cover, broadleaved, evergreen",797940.56,819129.15,40-49,53803,59193,68.48999786376953,69.37000274658203
Guatemala,Alta Verapaz,50,"Tree cover, broadleaved, evergreen",797940.56,819129.15,50-59,63412,70716,68.48999786376953,69.37000274658203
Guatemala,Alta Verapaz,50,"Tree cover, broadleaved, evergreen",797940.56,819129.15,60-69,73349,80490,68.48999786376953,69.37000274658203
Guatemala,Alta Verapaz,50,"Tree cover, broadleaved, evergreen",797940.56,819129.15,70-79,88740,92094,68.48999786376953,69.37000274658203
Guatemala,Alta Verapaz,50,"Tree cover, broadleaved, evergreen",797940.56,819129.15,80-89,128250,110180,68.48999786376953,69.37000274658203
Guatemala,Alta Verapaz,50,"Tree cover, broadleaved, evergreen",797940.56,819129.15,90-99,266832,271063,68.48999786376953,69.37000274658203
Guatemala,Alta Verapaz,100,Mosaic tree and shrub / herbaceous cover,5074.32,5339.38,0-9,909,1006,49.150001525878906,46.529998779296875
Guatemala,Alta Verapaz,100,Mosaic tree and shrub / herbaceous cover,5074.32,5339.38,10-19,696,673,49.150001525878906,46.529998779296875
Guatemala,Alta Verapaz,100,Mosaic tree and shrub / herbaceous cover,5074.32,5339.38,20-29,637,622,49.150001525878906,46.529998779296875
Guatemala,Alta Verapaz,100,Mosaic tree and shrub / herbaceous cover,5074.32,5339.38,30-39,641,723,49.150001525878906,46.529998779296875
Guatemala,Alta Verapaz,100,Mosaic tree and shrub / herbaceous cover,5074.32,5339.38,40-49,646,801,49.150001525878906,46.529998779296875
Guatemala,Alta Verapaz,100,Mosaic tree and shrub / herbaceous cover,5074.32,5339.38,50-59,604,789,49.150001525878906,46.529998779296875
Guatemala,Alta Verapaz,100,Mosaic tree and shrub / herbaceous cover,5074.32,5339.38,60-69,594,715,49.150001525878906,46.529998779296875
Guatemala,Alta Verapaz,100,Mosaic tree and shrub / herbaceous cover,5074.32,5339.38,70-79,599,592,49.150001525878906,46.529998779296875
Guatemala,Alta Verapaz,100,Mosaic tree and shrub / herbaceous cover,5074.32,5339.38,80-89,624,579,49.150001525878906,46.529998779296875
Guatemala,Alta Verapaz,100,Mosaic tree and shrub / herbaceous cover,5074.32,5339.38,90-99,914,559,49.150001525878906,46.529998779296875
Guatemala,Alta Verapaz,110,Mosaic herbaceous cover / tree and shrub,332.43,338.41,0-9,88,74,46.83000183105469,43.97999954223633
Guatemala,Alta Verapaz,110,Mosaic herbaceous cover / tree and shrub,332.43,338.41,10-19,62,45,46.83000183105469,43.97999954223633
Guatemala,Alta Verapaz,110,Mosaic herbaceous cover / tree and shrub,332.43,338.41,20-29,35,43,46.83000183105469,43.97999954223633
Guatemala,Alta Verapaz,110,Mosaic herbaceous cover / tree and shrub,332.43,338.41,30-39,52,53,46.83000183105469,43.97999954223633
Guatemala,Alta Verapaz,110,Mosaic herbaceous cover / tree and shrub,332.43,338.41,40-49,29,62,46.83000183105469,43.97999954223633
Guatemala,Alta Verapaz,110,Mosaic herbaceous cover / tree and shrub,332.43,338.41,50-59,34,62,46.83000183105469,43.97999954223633
Guatemala,Alta Verapaz,110,Mosaic herbaceous cover / tree and shrub,332.43,338.41,60-69,32,50,46.83000183105469,43.97999954223633
Guatemala,Alta Verapaz,110,Mosaic herbaceous cover / tree and shrub,332.43,338.41,70-79,42,43,46.83000183105469,43.97999954223633
Guatemala,Alta Verapaz,110,Mosaic herbaceous cover / tree and shrub,332.43,338.41,80-89,38,32,46.83000183105469,43.97999954223633
Guatemala,Alta Verapaz,110,Mosaic herbaceous cover / tree and shrub,332.43,338.41,90-99,76,22,46.83000183105469,43.97999954223633
Guatemala,Alta Verapaz,120,Shrubland,82.81,82.81,0-9,9,25,62.09000015258789,44.790000915527344
Guatemala,Alta Verapaz,120,Shrubland,82.81,82.81,10-19,6,14,62.09000015258789,44.790000915527344
Guatemala,Alta Verapaz,120,Shrubland,82.81,82.81,20-29,8,11,62.09000015258789,44.790000915527344
Guatemala,Alta Verapaz,120,Shrubland,82.81,82.81,30-39,10,8,62.09000015258789,44.790000915527344
Guatemala,Alta Verapaz,120,Shrubland,82.81,82.81,40-49,5,10,62.09000015258789,44.790000915527344
Guatemala,Alta Verapaz,120,Shrubland,82.81,82.81,50-59,11,6,62.09000015258789,44.790000915527344
Guatemala,Alta Verapaz,120,Shrubland,82.81,82.81,60-69,12,6,62.09000015258789,44.790000915527344
Guatemala,Alta Verapaz,120,Shrubland,82.81,82.81,70-79,8,15,62.09000015258789,44.790000915527344
Guatemala,Alta Verapaz,120,Shrubland,82.81,82.81,80-89,24,10,62.09000015258789,44.790000915527344
Guatemala,Alta Verapaz,120,Shrubland,82.81,82.81,90-99,26,14,62.09000015258789,44.790000915527344
Guatemala,Alta Verapaz,130,Grassland,321.45,321.63,0-9,158,246,30.09000015258789,21.190000534057617
Guatemala,Alta Verapaz,130,Grassland,321.45,321.63,10-19,58,52,30.09000015258789,21.190000534057617
Guatemala,Alta Verapaz,130,Grassland,321.45,321.63,20-29,57,38,30.09000015258789,21.190000534057617
Guatemala,Alta Verapaz,130,Grassland,321.45,321.63,30-39,37,24,30.09000015258789,21.190000534057617
Guatemala,Alta Verapaz,130,Grassland,321.45,321.63,40-49,30,22,30.09000015258789,21.190000534057617
