country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
El Salvador,Sonsonate,10.0,"Cropland, rainfed",21216.21,22667.17,0-9,5710,17253,37.57735824584961,14.614507675170898
El Salvador,Sonsonate,10.0,"Cropland, rainfed",21216.21,22667.17,10-19,3252,3559,37.57735824584961,14.614507675170898
El Salvador,Sonsonate,10.0,"Cropland, rainfed",21216.21,22667.17,20-29,2899,2261,37.57735824584961,14.614507675170898
El Salvador,Sonsonate,10.0,"Cropland, rainfed",21216.21,22667.17,30-39,2774,1647,37.57735824584961,14.614507675170898
El Salvador,Sonsonate,10.0,"Cropland, rainfed",21216.21,22667.17,40-49,2502,1204,37.57735824584961,14.614507675170898
El Salvador,Sonsonate,10.0,"Cropland, rainfed",21216.21,22667.17,50-59,2373,843,37.57735824584961,14.614507675170898
El Salvador,Sonsonate,10.0,"Cropland, rainfed",21216.21,22667.17,60-69,2102,456,37.57735824584961,14.614507675170898
El Salvador,Sonsonate,10.0,"Cropland, rainfed",21216.21,22667.17,70-79,1805,265,37.57735824584961,14.614507675170898
El Salvador,Sonsonate,10.0,"Cropland, rainfed",21216.21,22667.17,80-89,1452,162,37.57735824584961,14.614507675170898
El Salvador,Sonsonate,10.0,"Cropland, rainfed",21216.21,22667.17,90-99,1134,70,37.57735824584961,14.614507675170898
El Salvador,Sonsonate,11.0,"Cropland, rainfed",675.32,766.82,0-9,349,894,24.732629776000977,8.91865062713623
El Salvador,Sonsonate,11.0,"Cropland, rainfed",675.32,766.82,10-19,160,62,24.732629776000977,8.91865062713623
El Salvador,Sonsonate,11.0,"Cropland, rainfed",675.32,766.82,20-29,107,27,24.732629776000977,8.91865062713623
El Salvador,Sonsonate,11.0,"Cropland, rainfed",675.32,766.82,30-39,98,16,24.732629776000977,8.91865062713623
El Salvador,Sonsonate,11.0,"Cropland, rainfed",675.32,766.82,40-49,65,15,24.732629776000977,8.91865062713623
El Salvador,Sonsonate,11.0,"Cropland, rainfed",675.32,766.82,50-59,57,12,24.732629776000977,8.91865062713623
El Salvador,Sonsonate,11.0,"Cropland, rainfed",675.32,766.82,60-69,32,7,24.732629776000977,8.91865062713623
El Salvador,Sonsonate,11.0,"Cropland, rainfed",675.32,766.82,70-79,17,8,24.732629776000977,8.91865062713623
El Salvador,Sonsonate,11.0,"Cropland, rainfed",675.32,766.82,80-89,9,12,24.732629776000977,8.91865062713623
El Salvador,Sonsonate,11.0,"Cropland, rainfed",675.32,766.82,90-99,23,6,24.732629776000977,8.91865062713623
El Salvador,Sonsonate,30.0,Mosaic cropland / natural vegetation,13940.99,15552.49,0-9,4386,10681,37.60157012939453,19.418270111083984
El Salvador,Sonsonate,30.0,Mosaic cropland / natural vegetation,13940.99,15552.49,10-19,2151,2907,37.60157012939453,19.418270111083984
El Salvador,Sonsonate,30.0,Mosaic cropland / natural vegetation,13940.99,15552.49,20-29,1870,1941,37.60157012939453,19.418270111083984
El Salvador,Sonsonate,30.0,Mosaic cropland / natural vegetation,13940.99,15552.49,30-39,1914,1577,37.60157012939453,19.418270111083984
