country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,tof_mean
Nigeria,Abia,50,"Tree cover, broadleaved, evergreen",43369.86,47267.35,30-39,2312,73.7300033569336
Nigeria,Abia,50,"Tree cover, broadleaved, evergreen",43369.86,47267.35,40-49,2972,73.7300033569336
Nigeria,Abia,50,"Tree cover, broadleaved, evergreen",43369.86,47267.35,50-59,3747,73.7300033569336
Nigeria,Abia,50,"Tree cover, broadleaved, evergreen",43369.86,47267.35,60-69,4636,73.7300033569336
Nigeria,Abia,50,"Tree cover, broadleaved, evergreen",43369.86,47267.35,70-79,5952,73.7300033569336
Nigeria,Abia,50,"Tree cover, broadleaved, evergreen",43369.86,47267.35,80-89,8856,73.7300033569336
Nigeria,Abia,50,"Tree cover, broadleaved, evergreen",43369.86,47267.35,90-99,20885,73.7300033569336
Nigeria,Abia,60,"Tree cover, broadleaved, deciduous",612.29,623.15,0-9,182,37.36000061035156
Nigeria,Abia,60,"Tree cover, broadleaved, deciduous",612.29,623.15,10-19,137,37.36000061035156
Nigeria,Abia,60,"Tree cover, broadleaved, deciduous",612.29,623.15,20-29,112,37.36000061035156
Nigeria,Abia,60,"Tree cover, broadleaved, deciduous",612.29,623.15,30-39,58,37.36000061035156
Nigeria,Abia,60,"Tree cover, broadleaved, deciduous",612.29,623.15,40-49,84,37.36000061035156
Nigeria,Abia,60,"Tree cover, broadleaved, deciduous",612.29,623.15,50-59,47,37.36000061035156
Nigeria,Abia,60,"Tree cover, broadleaved, deciduous",612.29,623.15,60-69,57,37.36000061035156
Nigeria,Abia,60,"Tree cover, broadleaved, deciduous",612.29,623.15,70-79,42,37.36000061035156
Nigeria,Abia,60,"Tree cover, broadleaved, deciduous",612.29,623.15,80-89,43,37.36000061035156
Nigeria,Abia,60,"Tree cover, broadleaved, deciduous",612.29,623.15,90-99,68,37.36000061035156
Nigeria,Abia,62,"Tree cover, broadleaved, deciduous",55011.27,59093.26,0-9,6466,52.65999984741211
Nigeria,Abia,62,"Tree cover, broadleaved, deciduous",55011.27,59093.26,10-19,5952,52.65999984741211
Nigeria,Abia,62,"Tree cover, broadleaved, deciduous",55011.27,59093.26,20-29,5945,52.65999984741211
Nigeria,Abia,62,"Tree cover, broadleaved, deciduous",55011.27,59093.26,30-39,6394,52.65999984741211
Nigeria,Abia,62,"Tree cover, broadleaved, deciduous",55011.27,59093.26,40-49,6673,52.65999984741211
Nigeria,Abia,62,"Tree cover, broadleaved, deciduous",55011.27,59093.26,50-59,7090,52.65999984741211
Nigeria,Abia,62,"Tree cover, broadleaved, deciduous",55011.27,59093.26,60-69,7416,52.65999984741211
Nigeria,Abia,62,"Tree cover, broadleaved, deciduous",55011.27,59093.26,70-79,7646,52.65999984741211
Nigeria,Abia,62,"Tree cover, broadleaved, deciduous",55011.27,59093.26,80-89,7990,52.65999984741211
Nigeria,Abia,62,"Tree cover, broadleaved, deciduous",55011.27,59093.26,90-99,7970,52.65999984741211
Nigeria,Abia,100,Mosaic tree and shrub / herbaceous cover,891.65,933.79,0-9,99,63.349998474121094
Nigeria,Abia,100,Mosaic tree and shrub / herbaceous cover,891.65,933.79,10-19,87,63.349998474121094
Nigeria,Abia,100,Mosaic tree and shrub / herbaceous cover,891.65,933.79,20-29,73,63.349998474121094
Nigeria,Abia,100,Mosaic tree and shrub / herbaceous cover,891.65,933.79,30-39,84,63.349998474121094
Nigeria,Abia,100,Mosaic tree and shrub / herbaceous cover,891.65,933.79,40-49,67,63.349998474121094
Nigeria,Abia,100,Mosaic tree and shrub / herbaceous cover,891.65,933.79,50-59,76,63.349998474121094
Nigeria,Abia,100,Mosaic tree and shrub / herbaceous cover,891.65,933.79,60-69,90,63.349998474121094
Nigeria,Abia,100,Mosaic tree and shrub / herbaceous cover,891.65,933.79,70-79,125,63.349998474121094
Nigeria,Abia,100,Mosaic tree and shrub / herbaceous cover,891.65,933.79,80-89,192,63.349998474121094
Nigeria,Abia,100,Mosaic tree and shrub / herbaceous cover,891.65,933.79,90-99,373,63.349998474121094
Nigeria,Abia,120,Shrubland,16212.93,16465.14,0-9,5004,37.79999923706055
Nigeria,Abia,120,Shrubland,16212.93,16465.14,10-19,2943,37.79999923706055
Nigeria,Abia,120,Shrubland,16212.93,16465.14,20-29,2202,37.79999923706055
Nigeria,Abia,120,Shrubland,16212.93,16465.14,30-39,2034,37.79999923706055
Nigeria,Abia,120,Shrubland,16212.93,16465.14,40-49,1827,37.79999923706055
Nigeria,Abia,120,Shrubland,16212.93,16465.14,50-59,1663,37.79999923706055
Nigeria,Abia,120,Shrubland,16212.93,16465.14,60-69,1431,37.79999923706055
Nigeria,Abia,120,Shrubland,16212.93,16465.14,70-79,1409,37.79999923706055
Nigeria,Abia,120,Shrubland,16212.93,16465.14,80-89,1421,37.79999923706055
Nigeria,Abia,120,Shrubland,16212.93,16465.14,90-99,1173,37.79999923706055
Nigeria,Abia,122,Shrubland,1395.86,1403.85,0-9,445,37.400001525878906
Nigeria,Abia,122,Shrubland,1395.86,1403.85,10-19,299,37.400001525878906
Nigeria,Abia,122,Shrubland,1395.86,1403.85,20-29,229,37.400001525878906
Nigeria,Abia,122,Shrubland,1395.86,1403.85,30-39,186,37.400001525878906
Nigeria,Abia,122,Shrubland,1395.86,1403.85,40-49,159,37.400001525878906
Nigeria,Abia,122,Shrubland,1395.86,1403.85,50-59,156,37.400001525878906
Nigeria,Abia,122,Shrubland,1395.86,1403.85,60-69,131,37.400001525878906
Nigeria,Abia,122,Shrubland,1395.86,1403.85,70-79,149,37.400001525878906
Nigeria,Abia,122,Shrubland,1395.86,1403.85,80-89,114,37.400001525878906
Nigeria,Abia,122,Shrubland,1395.86,1403.85,90-99,106,37.400001525878906
Nigeria,Abia,130,Grassland,3167.04,3654.75,0-9,167,56.70000076293945
Nigeria,Abia,130,Grassland,3167.04,3654.75,10-19,253,56.70000076293945
Nigeria,Abia,130,Grassland,3167.04,3654.75,20-29,326,56.70000076293945
Nigeria,Abia,130,Grassland,3167.04,3654.75,30-39,335,56.70000076293945
Nigeria,Abia,130,Grassland,3167.04,3654.75,40-49,385,56.70000076293945
Nigeria,Abia,130,Grassland,3167.04,3654.75,50-59,434,56.70000076293945
Nigeria,Abia,130,Grassland,3167.04,3654.75,60-69,491,56.70000076293945
Nigeria,Abia,130,Grassland,3167.04,3654.75,70-79,587,56.70000076293945
Nigeria,Abia,130,Grassland,3167.04,3654.75,80-89,523,56.70000076293945
Nigeria,Abia,130,Grassland,3167.04,3654.75,90-99,342,56.70000076293945
Nigeria,Abia,170,"Tree cover, flooded, saline water",82.61,93.65,0-9,80,20.6200008392334
Nigeria,Abia,170,"Tree cover, flooded, saline water",82.61,93.65,10-19,12,20.6200008392334
Nigeria,Abia,170,"Tree cover, flooded, saline water",82.61,93.65,20-29,9,20.6200008392334
Nigeria,Abia,170,"Tree cover, flooded, saline water",82.61,93.65,30-39,13,20.6200008392334
Nigeria,Abia,170,"Tree cover, flooded, saline water",82.61,93.65,40-49,4,20.6200008392334
Nigeria,Abia,170,"Tree cover, flooded, saline water",82.61,93.65,50-59,0,20.6200008392334
Nigeria,Abia,170,"Tree cover, flooded, saline water",82.61,93.65,60-69,2,20.6200008392334
Nigeria,Abia,170,"Tree cover, flooded, saline water",82.61,93.65,70-79,3,20.6200008392334
Nigeria,Abia,170,"Tree cover, flooded, saline water",82.61,93.65,80-89,5,20.6200008392334
Nigeria,Abia,170,"Tree cover, flooded, saline water",82.61,93.65,90-99,6,20.6200008392334
Nigeria,Abia,190,Urban areas,9377.26,9510.07,0-9,5348,14.09000015258789
Nigeria,Abia,190,Urban areas,9377.26,9510.07,10-19,2776,14.09000015258789
Nigeria,Abia,190,Urban areas,9377.26,9510.07,20-29,1230,14.09000015258789
Nigeria,Abia,190,Urban areas,9377.26,9510.07,30-39,585,14.09000015258789
Nigeria,Abia,190,Urban areas,9377.26,9510.07,40-49,238,14.09000015258789
Nigeria,Abia,190,Urban areas,9377.26,9510.07,50-59,142,14.09000015258789
Nigeria,Abia,190,Urban areas,9377.26,9510.07,60-69,82,14.09000015258789
Nigeria,Abia,190,Urban areas,9377.26,9510.07,70-79,30,14.09000015258789
Nigeria,Abia,190,Urban areas,9377.26,9510.07,80-89,13,14.09000015258789
Nigeria,Abia,190,Urban areas,9377.26,9510.07,90-99,1,14.09000015258789
Nigeria,Abia,210,Water bodies,18.6,18.6,0-9,9,44.630001068115234
Nigeria,Abia,210,Water bodies,18.6,18.6,10-19,2,44.630001068115234
Nigeria,Abia,210,Water bodies,18.6,18.6,20-29,3,44.630001068115234
Nigeria,Abia,210,Water bodies,18.6,18.6,30-39,1,44.630001068115234
Nigeria,Abia,210,Water bodies,18.6,18.6,40-49,3,44.630001068115234
Nigeria,Abia,210,Water bodies,18.6,18.6,50-59,1,44.630001068115234
Nigeria,Abia,210,Water bodies,18.6,18.6,60-69,1,44.630001068115234
Nigeria,Abia,210,Water bodies,18.6,18.6,70-79,4,44.630001068115234
Nigeria,Abia,210,Water bodies,18.6,18.6,80-89,2,44.630001068115234
Nigeria,Abia,210,Water bodies,18.6,18.6,90-99,5,44.630001068115234
Nigeria,Abia,255,No Data (flag),1669.12,720742.33,0-9,646,58.77000045776367
Nigeria,Abia,255,No Data (flag),1669.12,720742.33,10-19,314,58.77000045776367
Nigeria,Abia,255,No Data (flag),1669.12,720742.33,20-29,249,58.77000045776367
Nigeria,Abia,255,No Data (flag),1669.12,720742.33,30-39,247,58.77000045776367
Nigeria,Abia,255,No Data (flag),1669.12,720742.33,40-49,246,58.77000045776367
Nigeria,Abia,255,No Data (flag),1669.12,720742.33,50-59,257,58.77000045776367
Nigeria,Abia,255,No Data (flag),1669.12,720742.33,60-69,287,58.77000045776367
Nigeria,Abia,255,No Data (flag),1669.12,720742.33,70-79,367,58.77000045776367
Nigeria,Abia,255,No Data (flag),1669.12,720742.33,80-89,526,58.77000045776367
Nigeria,Abia,255,No Data (flag),1669.12,720742.33,90-99,1316,58.77000045776367
Nigeria,Adamawa,10,"Cropland, rainfed",1951871.31,2053072.38,0-9,1337674,11.920000076293945
Nigeria,Adamawa,10,"Cropland, rainfed",1951871.31,2053072.38,10-19,418475,11.920000076293945
Nigeria,Adamawa,10,"Cropland, rainfed",1951871.31,2053072.38,20-29,141005,11.920000076293945
Nigeria,Adamawa,10,"Cropland, rainfed",1951871.31,2053072.38,30-39,65226,11.920000076293945
Nigeria,Adamawa,10,"Cropland, rainfed",1951871.31,2053072.38,40-49,36050,11.920000076293945
Nigeria,Adamawa,10,"Cropland, rainfed",1951871.31,2053072.38,50-59,22952,11.920000076293945
Nigeria,Adamawa,10,"Cropland, rainfed",1951871.31,2053072.38,60-69,16234,11.920000076293945
Nigeria,Adamawa,10,"Cropland, rainfed",1951871.31,2053072.38,70-79,11378,11.920000076293945
Nigeria,Adamawa,10,"Cropland, rainfed",1951871.31,2053072.38,80-89,7509,11.920000076293945
Nigeria,Adamawa,10,"Cropland, rainfed",1951871.31,2053072.38,90-99,2105,11.920000076293945
Nigeria,Adamawa,11,"Cropland, rainfed",135513.77,138019.09,0-9,138903,8.289999961853027
Nigeria,Adamawa,11,"Cropland, rainfed",135513.77,138019.09,10-19,19886,8.289999961853027
Nigeria,Adamawa,11,"Cropland, rainfed",135513.77,138019.09,20-29,5688,8.289999961853027
Nigeria,Adamawa,11,"Cropland, rainfed",135513.77,138019.09,30-39,2500,8.289999961853027
Nigeria,Adamawa,11,"Cropland, rainfed",135513.77,138019.09,40-49,1378,8.289999961853027
Nigeria,Adamawa,11,"Cropland, rainfed",135513.77,138019.09,50-59,846,8.289999961853027
Nigeria,Adamawa,11,"Cropland, rainfed",135513.77,138019.09,60-69,655,8.289999961853027
Nigeria,Adamawa,11,"Cropland, rainfed",135513.77,138019.09,70-79,500,8.289999961853027
Nigeria,Adamawa,11,"Cropland, rainfed",135513.77,138019.09,80-89,331,8.289999961853027
Nigeria,Adamawa,11,"Cropland, rainfed",135513.77,138019.09,90-99,94,8.289999961853027
Nigeria,Adamawa,20,"Cropland, irrigated or post-flooding",27934.59,28098.26,0-9,33271,5.78000020980835
Nigeria,Adamawa,20,"Cropland, irrigated or post-flooding",27934.59,28098.26,10-19,1657,5.78000020980835
Nigeria,Adamawa,20,"Cropland, irrigated or post-flooding",27934.59,28098.26,20-29,563,5.78000020980835
Nigeria,Adamawa,20,"Cropland, irrigated or post-flooding",27934.59,28098.26,30-39,296,5.78000020980835
Nigeria,Adamawa,20,"Cropland, irrigated or post-flooding",27934.59,28098.26,40-49,166,5.78000020980835
Nigeria,Adamawa,20,"Cropland, irrigated or post-flooding",27934.59,28098.26,50-59,72,5.78000020980835
Nigeria,Adamawa,20,"Cropland, irrigated or post-flooding",27934.59,28098.26,60-69,47,5.78000020980835
Nigeria,Adamawa,20,"Cropland, irrigated or post-flooding",27934.59,28098.26,70-79,16,5.78000020980835
Nigeria,Adamawa,20,"Cropland, irrigated or post-flooding",27934.59,28098.26,80-89,8,5.78000020980835
Nigeria,Adamawa,20,"Cropland, irrigated or post-flooding",27934.59,28098.26,90-99,1,5.78000020980835
Nigeria,Adamawa,30,Mosaic cropland / natural vegetation,189850.73,198151.98,0-9,127363,20.239999771118164
Nigeria,Adamawa,30,Mosaic cropland / natural vegetation,189850.73,198151.98,10-19,47732,20.239999771118164
Nigeria,Adamawa,30,Mosaic cropland / natural vegetation,189850.73,198151.98,20-29,23859,20.239999771118164
Nigeria,Adamawa,30,Mosaic cropland / natural vegetation,189850.73,198151.98,30-39,15279,20.239999771118164
Nigeria,Adamawa,30,Mosaic cropland / natural vegetation,189850.73,198151.98,40-49,11127,20.239999771118164
Nigeria,Adamawa,30,Mosaic cropland / natural vegetation,189850.73,198151.98,50-59,8883,20.239999771118164
Nigeria,Adamawa,30,Mosaic cropland / natural vegetation,189850.73,198151.98,60-69,7676,20.239999771118164
Nigeria,Adamawa,30,Mosaic cropland / natural vegetation,189850.73,198151.98,70-79,7003,20.239999771118164
Nigeria,Adamawa,30,Mosaic cropland / natural vegetation,189850.73,198151.98,80-89,6101,20.239999771118164
Nigeria,Adamawa,30,Mosaic cropland / natural vegetation,189850.73,198151.98,90-99,2129,20.239999771118164
Nigeria,Adamawa,40,Mosaic natural vegetation / cropland,133454.73,140046.81,0-9,79027,24.56999969482422
Nigeria,Adamawa,40,Mosaic natural vegetation / cropland,133454.73,140046.81,10-19,29357,24.56999969482422
Nigeria,Adamawa,40,Mosaic natural vegetation / cropland,133454.73,140046.81,20-29,16400,24.56999969482422
Nigeria,Adamawa,40,Mosaic natural vegetation / cropland,133454.73,140046.81,30-39,11578,24.56999969482422
Nigeria,Adamawa,40,Mosaic natural vegetation / cropland,133454.73,140046.81,40-49,8833,24.56999969482422
Nigeria,Adamawa,40,Mosaic natural vegetation / cropland,133454.73,140046.81,50-59,7748,24.56999969482422
Nigeria,Adamawa,40,Mosaic natural vegetation / cropland,133454.73,140046.81,60-69,7142,24.56999969482422
Nigeria,Adamawa,40,Mosaic natural vegetation / cropland,133454.73,140046.81,70-79,7098,24.56999969482422
Nigeria,Adamawa,40,Mosaic natural vegetation / cropland,133454.73,140046.81,80-89,7332,24.56999969482422
Nigeria,Adamawa,40,Mosaic natural vegetation / cropland,133454.73,140046.81,90-99,3099,24.56999969482422
Nigeria,Adamawa,50,"Tree cover, broadleaved, evergreen",4063.28,7217.86,0-9,101,74.05999755859375
Nigeria,Adamawa,50,"Tree cover, broadleaved, evergreen",4063.28,7217.86,10-19,125,74.05999755859375
Nigeria,Adamawa,50,"Tree cover, broadleaved, evergreen",4063.28,7217.86,20-29,132,74.05999755859375
Nigeria,Adamawa,50,"Tree cover, broadleaved, evergreen",4063.28,7217.86,30-39,195,74.05999755859375
Nigeria,Adamawa,50,"Tree cover, broadleaved, evergreen",4063.28,7217.86,40-49,277,74.05999755859375
Nigeria,Adamawa,50,"Tree cover, broadleaved, evergreen",4063.28,7217.86,50-59,370,74.05999755859375
Nigeria,Adamawa,50,"Tree cover, broadleaved, evergreen",4063.28,7217.86,60-69,575,74.05999755859375
Nigeria,Adamawa,50,"Tree cover, broadleaved, evergreen",4063.28,7217.86,70-79,849,74.05999755859375
Nigeria,Adamawa,50,"Tree cover, broadleaved, evergreen",4063.28,7217.86,80-89,1291,74.05999755859375
Nigeria,Adamawa,50,"Tree cover, broadleaved, evergreen",4063.28,7217.86,90-99,1728,74.05999755859375
Nigeria,Adamawa,60,"Tree cover, broadleaved, deciduous",1796.02,1815.24,0-9,272,58.08000183105469
Nigeria,Adamawa,60,"Tree cover, broadleaved, deciduous",1796.02,1815.24,10-19,156,58.08000183105469
Nigeria,Adamawa,60,"Tree cover, broadleaved, deciduous",1796.02,1815.24,20-29,127,58.08000183105469
Nigeria,Adamawa,60,"Tree cover, broadleaved, deciduous",1796.02,1815.24,30-39,141,58.08000183105469
Nigeria,Adamawa,60,"Tree cover, broadleaved, deciduous",1796.02,1815.24,40-49,160,58.08000183105469
Nigeria,Adamawa,60,"Tree cover, broadleaved, deciduous",1796.02,1815.24,50-59,206,58.08000183105469
Nigeria,Adamawa,60,"Tree cover, broadleaved, deciduous",1796.02,1815.24,60-69,296,58.08000183105469
Nigeria,Adamawa,60,"Tree cover, broadleaved, deciduous",1796.02,1815.24,70-79,382,58.08000183105469
Nigeria,Adamawa,60,"Tree cover, broadleaved, deciduous",1796.02,1815.24,80-89,517,58.08000183105469
Nigeria,Adamawa,60,"Tree cover, broadleaved, deciduous",1796.02,1815.24,90-99,261,58.08000183105469
Nigeria,Adamawa,62,"Tree cover, broadleaved, deciduous",479047.79,526018.43,0-9,37237,61.22999954223633
Nigeria,Adamawa,62,"Tree cover, broadleaved, deciduous",479047.79,526018.43,10-19,30747,61.22999954223633
Nigeria,Adamawa,62,"Tree cover, broadleaved, deciduous",479047.79,526018.43,20-29,28743,61.22999954223633
Nigeria,Adamawa,62,"Tree cover, broadleaved, deciduous",479047.79,526018.43,30-39,29881,61.22999954223633
Nigeria,Adamawa,62,"Tree cover, broadleaved, deciduous",479047.79,526018.43,40-49,35148,61.22999954223633
Nigeria,Adamawa,62,"Tree cover, broadleaved, deciduous",479047.79,526018.43,50-59,43311,61.22999954223633
Nigeria,Adamawa,62,"Tree cover, broadleaved, deciduous",479047.79,526018.43,60-69,57368,61.22999954223633
Nigeria,Adamawa,62,"Tree cover, broadleaved, deciduous",479047.79,526018.43,70-79,79115,61.22999954223633
Nigeria,Adamawa,62,"Tree cover, broadleaved, deciduous",479047.79,526018.43,80-89,111522,61.22999954223633
Nigeria,Adamawa,62,"Tree cover, broadleaved, deciduous",479047.79,526018.43,90-99,68759,61.22999954223633
Nigeria,Adamawa,100,Mosaic tree and shrub / herbaceous cover,12268.25,16674.16,0-9,354,70.36000061035156
Nigeria,Adamawa,100,Mosaic tree and shrub / herbaceous cover,12268.25,16674.16,10-19,452,70.36000061035156
Nigeria,Adamawa,100,Mosaic tree and shrub / herbaceous cover,12268.25,16674.16,20-29,585,70.36000061035156
Nigeria,Adamawa,100,Mosaic tree and shrub / herbaceous cover,12268.25,16674.16,30-39,734,70.36000061035156
Nigeria,Adamawa,100,Mosaic tree and shrub / herbaceous cover,12268.25,16674.16,40-49,926,70.36000061035156
Nigeria,Adamawa,100,Mosaic tree and shrub / herbaceous cover,12268.25,16674.16,50-59,1245,70.36000061035156
Nigeria,Adamawa,100,Mosaic tree and shrub / herbaceous cover,12268.25,16674.16,60-69,1805,70.36000061035156
Nigeria,Adamawa,100,Mosaic tree and shrub / herbaceous cover,12268.25,16674.16,70-79,2474,70.36000061035156
Nigeria,Adamawa,100,Mosaic tree and shrub / herbaceous cover,12268.25,16674.16,80-89,3915,70.36000061035156
Nigeria,Adamawa,100,Mosaic tree and shrub / herbaceous cover,12268.25,16674.16,90-99,3642,70.36000061035156
Nigeria,Adamawa,110,Mosaic herbaceous cover / tree and shrub,123.38,123.38,0-9,186,4.0
Nigeria,Adamawa,110,Mosaic herbaceous cover / tree and shrub,123.38,123.38,10-19,0,4.0
Nigeria,Adamawa,110,Mosaic herbaceous cover / tree and shrub,123.38,123.38,20-29,0,4.0
Nigeria,Adamawa,110,Mosaic herbaceous cover / tree and shrub,123.38,123.38,30-39,0,4.0
Nigeria,Adamawa,110,Mosaic herbaceous cover / tree and shrub,123.38,123.38,40-49,0,4.0
Nigeria,Adamawa,110,Mosaic herbaceous cover / tree and shrub,123.38,123.38,50-59,0,4.0
Nigeria,Adamawa,110,Mosaic herbaceous cover / tree and shrub,123.38,123.38,60-69,0,4.0
Nigeria,Adamawa,110,Mosaic herbaceous cover / tree and shrub,123.38,123.38,70-79,0,4.0
Nigeria,Adamawa,110,Mosaic herbaceous cover / tree and shrub,123.38,123.38,80-89,0,4.0
Nigeria,Adamawa,110,Mosaic herbaceous cover / tree and shrub,123.38,123.38,90-99,0,4.0
Nigeria,Adamawa,120,Shrubland,228708.64,250983.12,0-9,87277,35.27000045776367
Nigeria,Adamawa,120,Shrubland,228708.64,250983.12,10-19,37501,35.27000045776367
Nigeria,Adamawa,120,Shrubland,228708.64,250983.12,20-29,25410,35.27000045776367
Nigeria,Adamawa,120,Shrubland,228708.64,250983.12,30-39,21162,35.27000045776367
Nigeria,Adamawa,120,Shrubland,228708.64,250983.12,40-49,19332,35.27000045776367
Nigeria,Adamawa,120,Shrubland,228708.64,250983.12,50-59,18993,35.27000045776367
Nigeria,Adamawa,120,Shrubland,228708.64,250983.12,60-69,19971,35.27000045776367
Nigeria,Adamawa,120,Shrubland,228708.64,250983.12,70-79,21844,35.27000045776367
Nigeria,Adamawa,120,Shrubland,228708.64,250983.12,80-89,22785,35.27000045776367
Nigeria,Adamawa,120,Shrubland,228708.64,250983.12,90-99,8923,35.27000045776367
Nigeria,Adamawa,122,Shrubland,31240.5,35473.13,0-9,12093,35.15999984741211
Nigeria,Adamawa,122,Shrubland,31240.5,35473.13,10-19,6241,35.15999984741211
Nigeria,Adamawa,122,Shrubland,31240.5,35473.13,20-29,4504,35.15999984741211
Nigeria,Adamawa,122,Shrubland,31240.5,35473.13,30-39,3627,35.15999984741211
Nigeria,Adamawa,122,Shrubland,31240.5,35473.13,40-49,3363,35.15999984741211
Nigeria,Adamawa,122,Shrubland,31240.5,35473.13,50-59,3046,35.15999984741211
Nigeria,Adamawa,122,Shrubland,31240.5,35473.13,60-69,3171,35.15999984741211
Nigeria,Adamawa,122,Shrubland,31240.5,35473.13,70-79,3125,35.15999984741211
Nigeria,Adamawa,122,Shrubland,31240.5,35473.13,80-89,3109,35.15999984741211
Nigeria,Adamawa,122,Shrubland,31240.5,35473.13,90-99,1243,35.15999984741211
Nigeria,Adamawa,130,Grassland,157.68,159.37,0-9,226,4.389999866485596
Nigeria,Adamawa,130,Grassland,157.68,159.37,10-19,5,4.389999866485596
Nigeria,Adamawa,130,Grassland,157.68,159.37,20-29,0,4.389999866485596
Nigeria,Adamawa,130,Grassland,157.68,159.37,30-39,0,4.389999866485596
Nigeria,Adamawa,130,Grassland,157.68,159.37,40-49,0,4.389999866485596
Nigeria,Adamawa,130,Grassland,157.68,159.37,50-59,0,4.389999866485596
Nigeria,Adamawa,130,Grassland,157.68,159.37,60-69,0,4.389999866485596
Nigeria,Adamawa,130,Grassland,157.68,159.37,70-79,0,4.389999866485596
