country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
Nicaragua,Rivas,10,"Cropland, rainfed",21566.81,21872.79,0-9,5575,17520,39.56999969482422,14.800000190734863
Nicaragua,Rivas,10,"Cropland, rainfed",21566.81,21872.79,10-19,3282,3726,39.56999969482422,14.800000190734863
Nicaragua,Rivas,10,"Cropland, rainfed",21566.81,21872.79,20-29,3228,2163,39.56999969482422,14.800000190734863
Nicaragua,Rivas,10,"Cropland, rainfed",21566.81,21872.79,30-39,2994,1435,39.56999969482422,14.800000190734863
Nicaragua,Rivas,10,"Cropland, rainfed",21566.81,21872.79,40-49,2739,1038,39.56999969482422,14.800000190734863
Nicaragua,Rivas,10,"Cropland, rainfed",21566.81,21872.79,50-59,2330,776,39.56999969482422,14.800000190734863
Nicaragua,Rivas,10,"Cropland, rainfed",21566.81,21872.79,60-69,2173,518,39.56999969482422,14.800000190734863
Nicaragua,Rivas,10,"Cropland, rainfed",21566.81,21872.79,70-79,1937,364,39.56999969482422,14.800000190734863
Nicaragua,Rivas,10,"Cropland, rainfed",21566.81,21872.79,80-89,1845,184,39.56999969482422,14.800000190734863
Nicaragua,Rivas,10,"Cropland, rainfed",21566.81,21872.79,90-99,1459,86,39.56999969482422,14.800000190734863
Nicaragua,Rivas,11,"Cropland, rainfed",1054.2,1173.68,0-9,585,1071,33.22999954223633,18.899999618530273
Nicaragua,Rivas,11,"Cropland, rainfed",1054.2,1173.68,10-19,138,119,33.22999954223633,18.899999618530273
Nicaragua,Rivas,11,"Cropland, rainfed",1054.2,1173.68,20-29,130,86,33.22999954223633,18.899999618530273
Nicaragua,Rivas,11,"Cropland, rainfed",1054.2,1173.68,30-39,101,69,33.22999954223633,18.899999618530273
Nicaragua,Rivas,11,"Cropland, rainfed",1054.2,1173.68,40-49,85,69,33.22999954223633,18.899999618530273
Nicaragua,Rivas,11,"Cropland, rainfed",1054.2,1173.68,50-59,67,50,33.22999954223633,18.899999618530273
Nicaragua,Rivas,11,"Cropland, rainfed",1054.2,1173.68,60-69,88,52,33.22999954223633,18.899999618530273
Nicaragua,Rivas,11,"Cropland, rainfed",1054.2,1173.68,70-79,91,36,33.22999954223633,18.899999618530273
Nicaragua,Rivas,11,"Cropland, rainfed",1054.2,1173.68,80-89,90,36,33.22999954223633,18.899999618530273
Nicaragua,Rivas,11,"Cropland, rainfed",1054.2,1173.68,90-99,109,55,33.22999954223633,18.899999618530273
Nicaragua,Rivas,12,"Cropland, rainfed",18.91,18.91,0-9,28,25,4.429999828338623,6.510000228881836
Nicaragua,Rivas,12,"Cropland, rainfed",18.91,18.91,10-19,0,2,4.429999828338623,6.510000228881836
Nicaragua,Rivas,12,"Cropland, rainfed",18.91,18.91,20-29,0,1,4.429999828338623,6.510000228881836
Nicaragua,Rivas,12,"Cropland, rainfed",18.91,18.91,30-39,0,0,4.429999828338623,6.510000228881836
Nicaragua,Rivas,12,"Cropland, rainfed",18.91,18.91,40-49,0,0,4.429999828338623,6.510000228881836
Nicaragua,Rivas,12,"Cropland, rainfed",18.91,18.91,50-59,0,0,4.429999828338623,6.510000228881836
Nicaragua,Rivas,12,"Cropland, rainfed",18.91,18.91,60-69,0,0,4.429999828338623,6.510000228881836
Nicaragua,Rivas,12,"Cropland, rainfed",18.91,18.91,70-79,0,0,4.429999828338623,6.510000228881836
Nicaragua,Rivas,12,"Cropland, rainfed",18.91,18.91,80-89,0,0,4.429999828338623,6.510000228881836
Nicaragua,Rivas,12,"Cropland, rainfed",18.91,18.91,90-99,0,0,4.429999828338623,6.510000228881836
Nicaragua,Rivas,30,Mosaic cropland / natural vegetation,18116.88,18326.71,0-9,5497,17227,34.93000030517578,11.1899995803833
Nicaragua,Rivas,30,Mosaic cropland / natural vegetation,18116.88,18326.71,10-19,3268,2086,34.93000030517578,11.1899995803833
Nicaragua,Rivas,30,Mosaic cropland / natural vegetation,18116.88,18326.71,20-29,2873,1148,34.93000030517578,11.1899995803833
Nicaragua,Rivas,30,Mosaic cropland / natural vegetation,18116.88,18326.71,30-39,2430,740,34.93000030517578,11.1899995803833
Nicaragua,Rivas,30,Mosaic cropland / natural vegetation,18116.88,18326.71,40-49,2058,549,34.93000030517578,11.1899995803833
Nicaragua,Rivas,30,Mosaic cropland / natural vegetation,18116.88,18326.71,50-59,1745,377,34.93000030517578,11.1899995803833
Nicaragua,Rivas,30,Mosaic cropland / natural vegetation,18116.88,18326.71,60-69,1404,271,34.93000030517578,11.1899995803833
Nicaragua,Rivas,30,Mosaic cropland / natural vegetation,18116.88,18326.71,70-79,1269,166,34.93000030517578,11.1899995803833
Nicaragua,Rivas,30,Mosaic cropland / natural vegetation,18116.88,18326.71,80-89,1189,127,34.93000030517578,11.1899995803833
Nicaragua,Rivas,30,Mosaic cropland / natural vegetation,18116.88,18326.71,90-99,882,99,34.93000030517578,11.1899995803833
Nicaragua,Rivas,40,Mosaic natural vegetation / cropland,9729.32,11783.85,0-9,2184,3728,46.369998931884766,37.560001373291016
Nicaragua,Rivas,40,Mosaic natural vegetation / cropland,9729.32,11783.85,10-19,1265,1833,46.369998931884766,37.560001373291016
Nicaragua,Rivas,40,Mosaic natural vegetation / cropland,9729.32,11783.85,20-29,1239,1423,46.369998931884766,37.560001373291016
Nicaragua,Rivas,40,Mosaic natural vegetation / cropland,9729.32,11783.85,30-39,1043,1346,46.369998931884766,37.560001373291016
Nicaragua,Rivas,40,Mosaic natural vegetation / cropland,9729.32,11783.85,40-49,1014,1225,46.369998931884766,37.560001373291016
Nicaragua,Rivas,40,Mosaic natural vegetation / cropland,9729.32,11783.85,50-59,1003,1222,46.369998931884766,37.560001373291016
Nicaragua,Rivas,40,Mosaic natural vegetation / cropland,9729.32,11783.85,60-69,1022,1207,46.369998931884766,37.560001373291016
Nicaragua,Rivas,40,Mosaic natural vegetation / cropland,9729.32,11783.85,70-79,994,1165,46.369998931884766,37.560001373291016
Nicaragua,Rivas,40,Mosaic natural vegetation / cropland,9729.32,11783.85,80-89,1365,923,46.369998931884766,37.560001373291016
Nicaragua,Rivas,40,Mosaic natural vegetation / cropland,9729.32,11783.85,90-99,1331,629,46.369998931884766,37.560001373291016
Nicaragua,Rivas,50,"Tree cover, broadleaved, evergreen",16601.32,21506.09,0-9,2087,2783,64.94999694824219,65.80000305175781
Nicaragua,Rivas,50,"Tree cover, broadleaved, evergreen",16601.32,21506.09,10-19,922,1004,64.94999694824219,65.80000305175781
Nicaragua,Rivas,50,"Tree cover, broadleaved, evergreen",16601.32,21506.09,20-29,853,1006,64.94999694824219,65.80000305175781
Nicaragua,Rivas,50,"Tree cover, broadleaved, evergreen",16601.32,21506.09,30-39,956,1079,64.94999694824219,65.80000305175781
