country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
Honduras,Ocotepeque,10.0,"Cropland, rainfed",1039.7,1302.92,0-9,319,1356,29.662738800048828,10.024261474609375
Honduras,Ocotepeque,10.0,"Cropland, rainfed",1039.7,1302.92,10-19,273,167,29.662738800048828,10.024261474609375
Honduras,Ocotepeque,10.0,"Cropland, rainfed",1039.7,1302.92,20-29,232,89,29.662738800048828,10.024261474609375
Honduras,Ocotepeque,10.0,"Cropland, rainfed",1039.7,1302.92,30-39,185,55,29.662738800048828,10.024261474609375
Honduras,Ocotepeque,10.0,"Cropland, rainfed",1039.7,1302.92,40-49,144,40,29.662738800048828,10.024261474609375
Honduras,Ocotepeque,10.0,"Cropland, rainfed",1039.7,1302.92,50-59,88,25,29.662738800048828,10.024261474609375
Honduras,Ocotepeque,10.0,"Cropland, rainfed",1039.7,1302.92,60-69,66,13,29.662738800048828,10.024261474609375
Honduras,Ocotepeque,10.0,"Cropland, rainfed",1039.7,1302.92,70-79,37,2,29.662738800048828,10.024261474609375
Honduras,Ocotepeque,10.0,"Cropland, rainfed",1039.7,1302.92,80-89,39,5,29.662738800048828,10.024261474609375
Honduras,Ocotepeque,10.0,"Cropland, rainfed",1039.7,1302.92,90-99,18,4,29.662738800048828,10.024261474609375
Honduras,Ocotepeque,11.0,"Cropland, rainfed",253.8,307.8,0-9,66,332,32.078407287597656,13.585932731628418
Honduras,Ocotepeque,11.0,"Cropland, rainfed",253.8,307.8,10-19,67,51,32.078407287597656,13.585932731628418
Honduras,Ocotepeque,11.0,"Cropland, rainfed",253.8,307.8,20-29,55,19,32.078407287597656,13.585932731628418
Honduras,Ocotepeque,11.0,"Cropland, rainfed",253.8,307.8,30-39,53,10,32.078407287597656,13.585932731628418
Honduras,Ocotepeque,11.0,"Cropland, rainfed",253.8,307.8,40-49,43,9,32.078407287597656,13.585932731628418
Honduras,Ocotepeque,11.0,"Cropland, rainfed",253.8,307.8,50-59,27,10,32.078407287597656,13.585932731628418
Honduras,Ocotepeque,11.0,"Cropland, rainfed",253.8,307.8,60-69,25,4,32.078407287597656,13.585932731628418
Honduras,Ocotepeque,11.0,"Cropland, rainfed",253.8,307.8,70-79,15,6,32.078407287597656,13.585932731628418
Honduras,Ocotepeque,11.0,"Cropland, rainfed",253.8,307.8,80-89,14,7,32.078407287597656,13.585932731628418
Honduras,Ocotepeque,11.0,"Cropland, rainfed",253.8,307.8,90-99,9,13,32.078407287597656,13.585932731628418
Honduras,Ocotepeque,30.0,Mosaic cropland / natural vegetation,742.81,868.81,0-9,374,1016,27.282812118530273,10.574365615844727
Honduras,Ocotepeque,30.0,Mosaic cropland / natural vegetation,742.81,868.81,10-19,158,71,27.282812118530273,10.574365615844727
