country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
Rwanda,Amajyaruguru,10,"Cropland, rainfed",107708.88,114953.05,0-9,79069,18428,15.470000267028807,17.360000610351562
Rwanda,Amajyaruguru,10,"Cropland, rainfed",107708.88,114953.05,10-19,20900,89890,15.470000267028807,17.360000610351562
Rwanda,Amajyaruguru,10,"Cropland, rainfed",107708.88,114953.05,20-29,10111,18801,15.470000267028807,17.360000610351562
Rwanda,Amajyaruguru,10,"Cropland, rainfed",107708.88,114953.05,30-39,6229,5174,15.470000267028807,17.360000610351562
Rwanda,Amajyaruguru,10,"Cropland, rainfed",107708.88,114953.05,40-49,4357,2655,15.470000267028807,17.360000610351562
Rwanda,Amajyaruguru,10,"Cropland, rainfed",107708.88,114953.05,50-59,3144,1454,15.470000267028807,17.360000610351562
Rwanda,Amajyaruguru,10,"Cropland, rainfed",107708.88,114953.05,60-69,2312,848,15.470000267028807,17.360000610351562
Rwanda,Amajyaruguru,10,"Cropland, rainfed",107708.88,114953.05,70-79,1700,795,15.470000267028807,17.360000610351562
Rwanda,Amajyaruguru,10,"Cropland, rainfed",107708.88,114953.05,80-89,1316,335,15.470000267028807,17.360000610351562
Rwanda,Amajyaruguru,10,"Cropland, rainfed",107708.88,114953.05,90-99,991,160,15.470000267028807,17.360000610351562
Rwanda,Amajyaruguru,11,"Cropland, rainfed",333311.74,367703.08,0-9,181680,23911,19.549999237060547,22.54999923706055
Rwanda,Amajyaruguru,11,"Cropland, rainfed",333311.74,367703.08,10-19,67505,196264,19.549999237060547,22.54999923706055
Rwanda,Amajyaruguru,11,"Cropland, rainfed",333311.74,367703.08,20-29,38695,102195,19.549999237060547,22.54999923706055
Rwanda,Amajyaruguru,11,"Cropland, rainfed",333311.74,367703.08,30-39,26324,47695,19.549999237060547,22.54999923706055
Rwanda,Amajyaruguru,11,"Cropland, rainfed",333311.74,367703.08,40-49,18488,24172,19.549999237060547,22.54999923706055
Rwanda,Amajyaruguru,11,"Cropland, rainfed",333311.74,367703.08,50-59,13270,9094,19.549999237060547,22.54999923706055
Rwanda,Amajyaruguru,11,"Cropland, rainfed",333311.74,367703.08,60-69,9790,3185,19.549999237060547,22.54999923706055
Rwanda,Amajyaruguru,11,"Cropland, rainfed",333311.74,367703.08,70-79,7309,1421,19.549999237060547,22.54999923706055
Rwanda,Amajyaruguru,11,"Cropland, rainfed",333311.74,367703.08,80-89,5210,604,19.549999237060547,22.54999923706055
Rwanda,Amajyaruguru,11,"Cropland, rainfed",333311.74,367703.08,90-99,2995,317,19.549999237060547,22.54999923706055
Rwanda,Amajyaruguru,12,"Cropland, rainfed",1171.83,1238.79,0-9,1283,58,9.850000381469727,32.299999237060554
Rwanda,Amajyaruguru,12,"Cropland, rainfed",1171.83,1238.79,10-19,94,245,9.850000381469727,32.299999237060554
Rwanda,Amajyaruguru,12,"Cropland, rainfed",1171.83,1238.79,20-29,42,434,9.850000381469727,32.299999237060554
Rwanda,Amajyaruguru,12,"Cropland, rainfed",1171.83,1238.79,30-39,17,397,9.850000381469727,32.299999237060554
Rwanda,Amajyaruguru,12,"Cropland, rainfed",1171.83,1238.79,40-49,15,334,9.850000381469727,32.299999237060554
Rwanda,Amajyaruguru,12,"Cropland, rainfed",1171.83,1238.79,50-59,12,118,9.850000381469727,32.299999237060554
Rwanda,Amajyaruguru,12,"Cropland, rainfed",1171.83,1238.79,60-69,10,22,9.850000381469727,32.299999237060554
Rwanda,Amajyaruguru,12,"Cropland, rainfed",1171.83,1238.79,70-79,13,4,9.850000381469727,32.299999237060554
Rwanda,Amajyaruguru,12,"Cropland, rainfed",1171.83,1238.79,80-89,11,5,9.850000381469727,32.299999237060554
Rwanda,Amajyaruguru,12,"Cropland, rainfed",1171.83,1238.79,90-99,27,3,9.850000381469727,32.299999237060554
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",316.82,321.16,0-9,300,167,7.78000020980835,12.020000457763672
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",316.82,321.16,10-19,75,184,7.78000020980835,12.020000457763672
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",316.82,321.16,20-29,20,44,7.78000020980835,12.020000457763672
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",316.82,321.16,30-39,3,2,7.78000020980835,12.020000457763672
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",316.82,321.16,40-49,0,1,7.78000020980835,12.020000457763672
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",316.82,321.16,50-59,0,0,7.78000020980835,12.020000457763672
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",316.82,321.16,60-69,0,0,7.78000020980835,12.020000457763672
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",316.82,321.16,70-79,0,0,7.78000020980835,12.020000457763672
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",316.82,321.16,80-89,0,0,7.78000020980835,12.020000457763672
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",316.82,321.16,90-99,0,0,7.78000020980835,12.020000457763672
Rwanda,Amajyaruguru,30,Mosaic cropland / natural vegetation,3436.81,9037.8,0-9,789,104,52.099998474121094,67.56999969482422
Rwanda,Amajyaruguru,30,Mosaic cropland / natural vegetation,3436.81,9037.8,10-19,415,203,52.099998474121094,67.56999969482422
Rwanda,Amajyaruguru,30,Mosaic cropland / natural vegetation,3436.81,9037.8,20-29,335,262,52.099998474121094,67.56999969482422
Rwanda,Amajyaruguru,30,Mosaic cropland / natural vegetation,3436.81,9037.8,30-39,260,266,52.099998474121094,67.56999969482422
Rwanda,Amajyaruguru,30,Mosaic cropland / natural vegetation,3436.81,9037.8,40-49,271,689,52.099998474121094,67.56999969482422
Rwanda,Amajyaruguru,30,Mosaic cropland / natural vegetation,3436.81,9037.8,50-59,296,1453,52.099998474121094,67.56999969482422
Rwanda,Amajyaruguru,30,Mosaic cropland / natural vegetation,3436.81,9037.8,60-69,345,2395,52.099998474121094,67.56999969482422
Rwanda,Amajyaruguru,30,Mosaic cropland / natural vegetation,3436.81,9037.8,70-79,348,3286,52.099998474121094,67.56999969482422
Rwanda,Amajyaruguru,30,Mosaic cropland / natural vegetation,3436.81,9037.8,80-89,471,1742,52.099998474121094,67.56999969482422
Rwanda,Amajyaruguru,30,Mosaic cropland / natural vegetation,3436.81,9037.8,90-99,951,888,52.099998474121094,67.56999969482422
