country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
Malawi,Chikwawa,10,"Cropland, rainfed",28358.44,30300.13,0-9,24445,19808,13.279999732971191,11.4399995803833
Malawi,Chikwawa,10,"Cropland, rainfed",28358.44,30300.13,10-19,4989,13993,13.279999732971191,11.4399995803833
Malawi,Chikwawa,10,"Cropland, rainfed",28358.44,30300.13,20-29,2504,3940,13.279999732971191,11.4399995803833
Malawi,Chikwawa,10,"Cropland, rainfed",28358.44,30300.13,30-39,1574,877,13.279999732971191,11.4399995803833
Malawi,Chikwawa,10,"Cropland, rainfed",28358.44,30300.13,40-49,1015,343,13.279999732971191,11.4399995803833
Malawi,Chikwawa,10,"Cropland, rainfed",28358.44,30300.13,50-59,743,36,13.279999732971191,11.4399995803833
Malawi,Chikwawa,10,"Cropland, rainfed",28358.44,30300.13,60-69,517,1,13.279999732971191,11.4399995803833
Malawi,Chikwawa,10,"Cropland, rainfed",28358.44,30300.13,70-79,313,0,13.279999732971191,11.4399995803833
Malawi,Chikwawa,10,"Cropland, rainfed",28358.44,30300.13,80-89,269,1,13.279999732971191,11.4399995803833
Malawi,Chikwawa,10,"Cropland, rainfed",28358.44,30300.13,90-99,150,0,13.279999732971191,11.4399995803833
Malawi,Chikwawa,11,"Cropland, rainfed",249090.47,261776.51,0-9,134128,103357,23.139999389648438,12.920000076293945
Malawi,Chikwawa,11,"Cropland, rainfed",249090.47,261776.51,10-19,39682,142663,23.139999389648438,12.920000076293945
Malawi,Chikwawa,11,"Cropland, rainfed",249090.47,261776.51,20-29,23242,33500,23.139999389648438,12.920000076293945
Malawi,Chikwawa,11,"Cropland, rainfed",249090.47,261776.51,30-39,16934,6262,23.139999389648438,12.920000076293945
Malawi,Chikwawa,11,"Cropland, rainfed",249090.47,261776.51,40-49,13652,1653,23.139999389648438,12.920000076293945
Malawi,Chikwawa,11,"Cropland, rainfed",249090.47,261776.51,50-59,12143,172,23.139999389648438,12.920000076293945
Malawi,Chikwawa,11,"Cropland, rainfed",249090.47,261776.51,60-69,10840,1,23.139999389648438,12.920000076293945
Malawi,Chikwawa,11,"Cropland, rainfed",249090.47,261776.51,70-79,10053,0,23.139999389648438,12.920000076293945
Malawi,Chikwawa,11,"Cropland, rainfed",249090.47,261776.51,80-89,9535,0,23.139999389648438,12.920000076293945
Malawi,Chikwawa,11,"Cropland, rainfed",249090.47,261776.51,90-99,4125,0,23.139999389648438,12.920000076293945
Malawi,Chikwawa,12,"Cropland, rainfed",25548.71,25548.71,0-9,24394,4208,9.119999885559082,18.260000228881836
Malawi,Chikwawa,12,"Cropland, rainfed",25548.71,25548.71,10-19,1424,11065,9.119999885559082,18.260000228881836
Malawi,Chikwawa,12,"Cropland, rainfed",25548.71,25548.71,20-29,511,11683,9.119999885559082,18.260000228881836
Malawi,Chikwawa,12,"Cropland, rainfed",25548.71,25548.71,30-39,300,899,9.119999885559082,18.260000228881836
Malawi,Chikwawa,12,"Cropland, rainfed",25548.71,25548.71,40-49,248,224,9.119999885559082,18.260000228881836
Malawi,Chikwawa,12,"Cropland, rainfed",25548.71,25548.71,50-59,227,34,9.119999885559082,18.260000228881836
Malawi,Chikwawa,12,"Cropland, rainfed",25548.71,25548.71,60-69,194,1,9.119999885559082,18.260000228881836
Malawi,Chikwawa,12,"Cropland, rainfed",25548.71,25548.71,70-79,200,0,9.119999885559082,18.260000228881836
Malawi,Chikwawa,12,"Cropland, rainfed",25548.71,25548.71,80-89,237,0,9.119999885559082,18.260000228881836
Malawi,Chikwawa,12,"Cropland, rainfed",25548.71,25548.71,90-99,379,0,9.119999885559082,18.260000228881836
Malawi,Chikwawa,20,"Cropland, irrigated or post-flooding",9.61,9.61,0-9,5,2,30.450000762939453,19.59000015258789
Malawi,Chikwawa,20,"Cropland, irrigated or post-flooding",9.61,9.61,10-19,1,7,30.450000762939453,19.59000015258789
Malawi,Chikwawa,20,"Cropland, irrigated or post-flooding",9.61,9.61,20-29,1,5,30.450000762939453,19.59000015258789
Malawi,Chikwawa,20,"Cropland, irrigated or post-flooding",9.61,9.61,30-39,3,2,30.450000762939453,19.59000015258789
Malawi,Chikwawa,20,"Cropland, irrigated or post-flooding",9.61,9.61,40-49,3,0,30.450000762939453,19.59000015258789
Malawi,Chikwawa,20,"Cropland, irrigated or post-flooding",9.61,9.61,50-59,1,0,30.450000762939453,19.59000015258789
Malawi,Chikwawa,20,"Cropland, irrigated or post-flooding",9.61,9.61,60-69,2,0,30.450000762939453,19.59000015258789
Malawi,Chikwawa,20,"Cropland, irrigated or post-flooding",9.61,9.61,70-79,0,0,30.450000762939453,19.59000015258789
Malawi,Chikwawa,20,"Cropland, irrigated or post-flooding",9.61,9.61,80-89,0,0,30.450000762939453,19.59000015258789
Malawi,Chikwawa,20,"Cropland, irrigated or post-flooding",9.61,9.61,90-99,0,0,30.450000762939453,19.59000015258789
Malawi,Chikwawa,30,Mosaic cropland / natural vegetation,2767.19,3300.1,0-9,935,724,42.33000183105469,16.200000762939453
Malawi,Chikwawa,30,Mosaic cropland / natural vegetation,2767.19,3300.1,10-19,349,2741,42.33000183105469,16.200000762939453
Malawi,Chikwawa,30,Mosaic cropland / natural vegetation,2767.19,3300.1,20-29,257,906,42.33000183105469,16.200000762939453
Malawi,Chikwawa,30,Mosaic cropland / natural vegetation,2767.19,3300.1,30-39,304,174,42.33000183105469,16.200000762939453
Malawi,Chikwawa,30,Mosaic cropland / natural vegetation,2767.19,3300.1,40-49,354,29,42.33000183105469,16.200000762939453
Malawi,Chikwawa,30,Mosaic cropland / natural vegetation,2767.19,3300.1,50-59,365,4,42.33000183105469,16.200000762939453
Malawi,Chikwawa,30,Mosaic cropland / natural vegetation,2767.19,3300.1,60-69,377,0,42.33000183105469,16.200000762939453
Malawi,Chikwawa,30,Mosaic cropland / natural vegetation,2767.19,3300.1,70-79,399,0,42.33000183105469,16.200000762939453
Malawi,Chikwawa,30,Mosaic cropland / natural vegetation,2767.19,3300.1,80-89,363,0,42.33000183105469,16.200000762939453
Malawi,Chikwawa,30,Mosaic cropland / natural vegetation,2767.19,3300.1,90-99,169,0,42.33000183105469,16.200000762939453
