country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
Mauritania,Adrar,10,"Cropland, rainfed",641.15,2759.97,0-9,686,3503,5.039999961853027,4.0
Mauritania,Adrar,10,"Cropland, rainfed",641.15,2759.97,10-19,24,0,5.039999961853027,4.0
Mauritania,Adrar,10,"Cropland, rainfed",641.15,2759.97,20-29,7,0,5.039999961853027,4.0
Mauritania,Adrar,10,"Cropland, rainfed",641.15,2759.97,30-39,2,0,5.039999961853027,4.0
Mauritania,Adrar,10,"Cropland, rainfed",641.15,2759.97,40-49,1,0,5.039999961853027,4.0
Mauritania,Adrar,10,"Cropland, rainfed",641.15,2759.97,50-59,0,0,5.039999961853027,4.0
Mauritania,Adrar,10,"Cropland, rainfed",641.15,2759.97,60-69,0,0,5.039999961853027,4.0
Mauritania,Adrar,10,"Cropland, rainfed",641.15,2759.97,70-79,0,0,5.039999961853027,4.0
Mauritania,Adrar,10,"Cropland, rainfed",641.15,2759.97,80-89,0,0,5.039999961853027,4.0
Mauritania,Adrar,10,"Cropland, rainfed",641.15,2759.97,90-99,0,0,5.039999961853027,4.0
Mauritania,Adrar,11,"Cropland, rainfed",147.01,3423.85,0-9,187,4270,5.929999828338623,4.0
Mauritania,Adrar,11,"Cropland, rainfed",147.01,3423.85,10-19,16,0,5.929999828338623,4.0
Mauritania,Adrar,11,"Cropland, rainfed",147.01,3423.85,20-29,6,0,5.929999828338623,4.0
Mauritania,Adrar,11,"Cropland, rainfed",147.01,3423.85,30-39,0,0,5.929999828338623,4.0
Mauritania,Adrar,11,"Cropland, rainfed",147.01,3423.85,40-49,0,0,5.929999828338623,4.0
Mauritania,Adrar,11,"Cropland, rainfed",147.01,3423.85,50-59,1,0,5.929999828338623,4.0
Mauritania,Adrar,11,"Cropland, rainfed",147.01,3423.85,60-69,0,0,5.929999828338623,4.0
Mauritania,Adrar,11,"Cropland, rainfed",147.01,3423.85,70-79,0,0,5.929999828338623,4.0
Mauritania,Adrar,11,"Cropland, rainfed",147.01,3423.85,80-89,0,0,5.929999828338623,4.0
Mauritania,Adrar,11,"Cropland, rainfed",147.01,3423.85,90-99,0,0,5.929999828338623,4.0
Mauritania,Adrar,20,"Cropland, irrigated or post-flooding",0.0,9.0,0-9,0,16,,4.0
Mauritania,Adrar,20,"Cropland, irrigated or post-flooding",0.0,9.0,10-19,0,0,,4.0
Mauritania,Adrar,20,"Cropland, irrigated or post-flooding",0.0,9.0,20-29,0,0,,4.0
Mauritania,Adrar,20,"Cropland, irrigated or post-flooding",0.0,9.0,30-39,0,0,,4.0
Mauritania,Adrar,20,"Cropland, irrigated or post-flooding",0.0,9.0,40-49,0,0,,4.0
Mauritania,Adrar,20,"Cropland, irrigated or post-flooding",0.0,9.0,50-59,0,0,,4.0
Mauritania,Adrar,20,"Cropland, irrigated or post-flooding",0.0,9.0,60-69,0,0,,4.0
Mauritania,Adrar,20,"Cropland, irrigated or post-flooding",0.0,9.0,70-79,0,0,,4.0
Mauritania,Adrar,20,"Cropland, irrigated or post-flooding",0.0,9.0,80-89,0,0,,4.0
Mauritania,Adrar,20,"Cropland, irrigated or post-flooding",0.0,9.0,90-99,0,0,,4.0
Mauritania,Adrar,30,Mosaic cropland / natural vegetation,0.0,150.31,0-9,0,204,,4.0
Mauritania,Adrar,30,Mosaic cropland / natural vegetation,0.0,150.31,10-19,0,0,,4.0
Mauritania,Adrar,30,Mosaic cropland / natural vegetation,0.0,150.31,20-29,0,0,,4.0
Mauritania,Adrar,30,Mosaic cropland / natural vegetation,0.0,150.31,30-39,0,0,,4.0
Mauritania,Adrar,30,Mosaic cropland / natural vegetation,0.0,150.31,40-49,0,0,,4.0
Mauritania,Adrar,30,Mosaic cropland / natural vegetation,0.0,150.31,50-59,0,0,,4.0
Mauritania,Adrar,30,Mosaic cropland / natural vegetation,0.0,150.31,60-69,0,0,,4.0
Mauritania,Adrar,30,Mosaic cropland / natural vegetation,0.0,150.31,70-79,0,0,,4.0
Mauritania,Adrar,30,Mosaic cropland / natural vegetation,0.0,150.31,80-89,0,0,,4.0
Mauritania,Adrar,30,Mosaic cropland / natural vegetation,0.0,150.31,90-99,0,0,,4.0
Mauritania,Adrar,130,Grassland,349.54,2703.54,0-9,393,3340,7.110000133514404,4.0
Mauritania,Adrar,130,Grassland,349.54,2703.54,10-19,40,0,7.110000133514404,4.0
Mauritania,Adrar,130,Grassland,349.54,2703.54,20-29,17,0,7.110000133514404,4.0
Mauritania,Adrar,130,Grassland,349.54,2703.54,30-39,7,0,7.110000133514404,4.0
Mauritania,Adrar,130,Grassland,349.54,2703.54,40-49,3,0,7.110000133514404,4.0
Mauritania,Adrar,130,Grassland,349.54,2703.54,50-59,1,0,7.110000133514404,4.0
Mauritania,Adrar,130,Grassland,349.54,2703.54,60-69,0,0,7.110000133514404,4.0
Mauritania,Adrar,130,Grassland,349.54,2703.54,70-79,0,0,7.110000133514404,4.0
Mauritania,Adrar,130,Grassland,349.54,2703.54,80-89,0,0,7.110000133514404,4.0
Mauritania,Adrar,130,Grassland,349.54,2703.54,90-99,0,0,7.110000133514404,4.0
Mauritania,Adrar,150,Sparse vegetation,27.3,9954.09,0-9,39,12986,5.159999847412109,4.0
Mauritania,Adrar,150,Sparse vegetation,27.3,9954.09,10-19,1,0,5.159999847412109,4.0
Mauritania,Adrar,150,Sparse vegetation,27.3,9954.09,20-29,0,0,5.159999847412109,4.0
Mauritania,Adrar,150,Sparse vegetation,27.3,9954.09,30-39,0,0,5.159999847412109,4.0
Mauritania,Adrar,150,Sparse vegetation,27.3,9954.09,40-49,0,0,5.159999847412109,4.0
Mauritania,Adrar,150,Sparse vegetation,27.3,9954.09,50-59,0,0,5.159999847412109,4.0
Mauritania,Adrar,150,Sparse vegetation,27.3,9954.09,60-69,0,0,5.159999847412109,4.0
Mauritania,Adrar,150,Sparse vegetation,27.3,9954.09,70-79,0,0,5.159999847412109,4.0
Mauritania,Adrar,150,Sparse vegetation,27.3,9954.09,80-89,0,0,5.159999847412109,4.0
Mauritania,Adrar,150,Sparse vegetation,27.3,9954.09,90-99,0,0,5.159999847412109,4.0
Mauritania,Adrar,153,Sparse vegetation,0.0,2096.87,0-9,0,2671,,4.0
Mauritania,Adrar,153,Sparse vegetation,0.0,2096.87,10-19,0,0,,4.0
Mauritania,Adrar,153,Sparse vegetation,0.0,2096.87,20-29,0,0,,4.0
Mauritania,Adrar,153,Sparse vegetation,0.0,2096.87,30-39,0,0,,4.0
Mauritania,Adrar,153,Sparse vegetation,0.0,2096.87,40-49,0,0,,4.0
Mauritania,Adrar,153,Sparse vegetation,0.0,2096.87,50-59,0,0,,4.0
Mauritania,Adrar,153,Sparse vegetation,0.0,2096.87,60-69,0,0,,4.0
Mauritania,Adrar,153,Sparse vegetation,0.0,2096.87,70-79,0,0,,4.0
Mauritania,Adrar,153,Sparse vegetation,0.0,2096.87,80-89,0,0,,4.0
Mauritania,Adrar,153,Sparse vegetation,0.0,2096.87,90-99,0,0,,4.0
Mauritania,Adrar,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",0.0,82.2,0-9,0,123,,4.0
Mauritania,Adrar,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",0.0,82.2,10-19,0,0,,4.0
Mauritania,Adrar,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",0.0,82.2,20-29,0,0,,4.0
Mauritania,Adrar,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",0.0,82.2,30-39,0,0,,4.0
Mauritania,Adrar,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",0.0,82.2,40-49,0,0,,4.0
Mauritania,Adrar,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",0.0,82.2,50-59,0,0,,4.0
Mauritania,Adrar,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",0.0,82.2,60-69,0,0,,4.0
Mauritania,Adrar,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",0.0,82.2,70-79,0,0,,4.0
Mauritania,Adrar,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",0.0,82.2,80-89,0,0,,4.0
Mauritania,Adrar,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",0.0,82.2,90-99,0,0,,4.0
Mauritania,Adrar,190,Urban areas,832.56,2368.04,0-9,901,3016,5.190000057220459,4.0
Mauritania,Adrar,190,Urban areas,832.56,2368.04,10-19,44,0,5.190000057220459,4.0
Mauritania,Adrar,190,Urban areas,832.56,2368.04,20-29,10,0,5.190000057220459,4.0
Mauritania,Adrar,190,Urban areas,832.56,2368.04,30-39,1,0,5.190000057220459,4.0
Mauritania,Adrar,190,Urban areas,832.56,2368.04,40-49,0,0,5.190000057220459,4.0
Mauritania,Adrar,190,Urban areas,832.56,2368.04,50-59,0,0,5.190000057220459,4.0
Mauritania,Adrar,190,Urban areas,832.56,2368.04,60-69,0,0,5.190000057220459,4.0
Mauritania,Adrar,190,Urban areas,832.56,2368.04,70-79,0,0,5.190000057220459,4.0
Mauritania,Adrar,190,Urban areas,832.56,2368.04,80-89,0,0,5.190000057220459,4.0
Mauritania,Adrar,190,Urban areas,832.56,2368.04,90-99,0,0,5.190000057220459,4.0
Mauritania,Adrar,200,Bare areas,8919.0,54194143.23,0-9,9311,54191005,4.349999904632568,4.0
