country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
Honduras,Comayagua,10,"Cropland, rainfed",15254.07,15324.7,0-9,5578,14444,29.889999389648438,9.600000381469727
Honduras,Comayagua,10,"Cropland, rainfed",15254.07,15324.7,10-19,3005,1931,29.889999389648438,9.600000381469727
Honduras,Comayagua,10,"Cropland, rainfed",15254.07,15324.7,20-29,2405,930,29.889999389648438,9.600000381469727
Honduras,Comayagua,10,"Cropland, rainfed",15254.07,15324.7,30-39,1917,531,29.889999389648438,9.600000381469727
Honduras,Comayagua,10,"Cropland, rainfed",15254.07,15324.7,40-49,1634,346,29.889999389648438,9.600000381469727
Honduras,Comayagua,10,"Cropland, rainfed",15254.07,15324.7,50-59,1311,196,29.889999389648438,9.600000381469727
Honduras,Comayagua,10,"Cropland, rainfed",15254.07,15324.7,60-69,1026,122,29.889999389648438,9.600000381469727
Honduras,Comayagua,10,"Cropland, rainfed",15254.07,15324.7,70-79,770,84,29.889999389648438,9.600000381469727
Honduras,Comayagua,10,"Cropland, rainfed",15254.07,15324.7,80-89,589,54,29.889999389648438,9.600000381469727
Honduras,Comayagua,10,"Cropland, rainfed",15254.07,15324.7,90-99,421,19,29.889999389648438,9.600000381469727
Honduras,Comayagua,11,"Cropland, rainfed",2689.93,2693.78,0-9,1235,3218,28.8700008392334,8.930000305175781
Honduras,Comayagua,11,"Cropland, rainfed",2689.93,2693.78,10-19,625,268,28.8700008392334,8.930000305175781
Honduras,Comayagua,11,"Cropland, rainfed",2689.93,2693.78,20-29,490,115,28.8700008392334,8.930000305175781
Honduras,Comayagua,11,"Cropland, rainfed",2689.93,2693.78,30-39,367,81,28.8700008392334,8.930000305175781
Honduras,Comayagua,11,"Cropland, rainfed",2689.93,2693.78,40-49,335,56,28.8700008392334,8.930000305175781
Honduras,Comayagua,11,"Cropland, rainfed",2689.93,2693.78,50-59,240,28,28.8700008392334,8.930000305175781
Honduras,Comayagua,11,"Cropland, rainfed",2689.93,2693.78,60-69,208,27,28.8700008392334,8.930000305175781
Honduras,Comayagua,11,"Cropland, rainfed",2689.93,2693.78,70-79,173,22,28.8700008392334,8.930000305175781
Honduras,Comayagua,11,"Cropland, rainfed",2689.93,2693.78,80-89,107,24,28.8700008392334,8.930000305175781
Honduras,Comayagua,11,"Cropland, rainfed",2689.93,2693.78,90-99,78,19,28.8700008392334,8.930000305175781
Honduras,Comayagua,30,Mosaic cropland / natural vegetation,10614.42,10665.34,0-9,5089,11963,27.579999923706055,7.820000171661377
Honduras,Comayagua,30,Mosaic cropland / natural vegetation,10614.42,10665.34,10-19,2307,1099,27.579999923706055,7.820000171661377
Honduras,Comayagua,30,Mosaic cropland / natural vegetation,10614.42,10665.34,20-29,1689,482,27.579999923706055,7.820000171661377
Honduras,Comayagua,30,Mosaic cropland / natural vegetation,10614.42,10665.34,30-39,1243,310,27.579999923706055,7.820000171661377
Honduras,Comayagua,30,Mosaic cropland / natural vegetation,10614.42,10665.34,40-49,1042,170,27.579999923706055,7.820000171661377
Honduras,Comayagua,30,Mosaic cropland / natural vegetation,10614.42,10665.34,50-59,845,96,27.579999923706055,7.820000171661377
Honduras,Comayagua,30,Mosaic cropland / natural vegetation,10614.42,10665.34,60-69,662,42,27.579999923706055,7.820000171661377
Honduras,Comayagua,30,Mosaic cropland / natural vegetation,10614.42,10665.34,70-79,579,25,27.579999923706055,7.820000171661377
Honduras,Comayagua,30,Mosaic cropland / natural vegetation,10614.42,10665.34,80-89,460,29,27.579999923706055,7.820000171661377
Honduras,Comayagua,30,Mosaic cropland / natural vegetation,10614.42,10665.34,90-99,318,18,27.579999923706055,7.820000171661377
Honduras,Comayagua,40,Mosaic natural vegetation / cropland,87302.17,87487.81,0-9,14381,38151,47.7599983215332,26.770000457763672
Honduras,Comayagua,40,Mosaic natural vegetation / cropland,87302.17,87487.81,10-19,10721,16870,47.7599983215332,26.770000457763672
Honduras,Comayagua,40,Mosaic natural vegetation / cropland,87302.17,87487.81,20-29,10130,12608,47.7599983215332,26.770000457763672
Honduras,Comayagua,40,Mosaic natural vegetation / cropland,87302.17,87487.81,30-39,10263,10217,47.7599983215332,26.770000457763672
Honduras,Comayagua,40,Mosaic natural vegetation / cropland,87302.17,87487.81,40-49,10077,8669,47.7599983215332,26.770000457763672
Honduras,Comayagua,40,Mosaic natural vegetation / cropland,87302.17,87487.81,50-59,10214,6687,47.7599983215332,26.770000457763672
Honduras,Comayagua,40,Mosaic natural vegetation / cropland,87302.17,87487.81,60-69,10108,4916,47.7599983215332,26.770000457763672
Honduras,Comayagua,40,Mosaic natural vegetation / cropland,87302.17,87487.81,70-79,10010,3690,47.7599983215332,26.770000457763672
Honduras,Comayagua,40,Mosaic natural vegetation / cropland,87302.17,87487.81,80-89,11023,2688,47.7599983215332,26.770000457763672
Honduras,Comayagua,40,Mosaic natural vegetation / cropland,87302.17,87487.81,90-99,9319,1728,47.7599983215332,26.770000457763672
