country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
Rwanda,Amajyaruguru,10,"Cropland, rainfed",56036.35,58197.5,0-9,39434,10042,16.969999313354492,16.690000534057617
Rwanda,Amajyaruguru,10,"Cropland, rainfed",56036.35,58197.5,10-19,10759,46603,16.969999313354492,16.690000534057617
Rwanda,Amajyaruguru,10,"Cropland, rainfed",56036.35,58197.5,20-29,5671,9270,16.969999313354492,16.690000534057617
Rwanda,Amajyaruguru,10,"Cropland, rainfed",56036.35,58197.5,30-39,3732,2661,16.969999313354492,16.690000534057617
Rwanda,Amajyaruguru,10,"Cropland, rainfed",56036.35,58197.5,40-49,2790,1087,16.969999313354492,16.690000534057617
Rwanda,Amajyaruguru,10,"Cropland, rainfed",56036.35,58197.5,50-59,2025,380,16.969999313354492,16.690000534057617
Rwanda,Amajyaruguru,10,"Cropland, rainfed",56036.35,58197.5,60-69,1540,361,16.969999313354492,16.690000534057617
Rwanda,Amajyaruguru,10,"Cropland, rainfed",56036.35,58197.5,70-79,1106,327,16.969999313354492,16.690000534057617
Rwanda,Amajyaruguru,10,"Cropland, rainfed",56036.35,58197.5,80-89,814,124,16.969999313354492,16.690000534057617
Rwanda,Amajyaruguru,10,"Cropland, rainfed",56036.35,58197.5,90-99,541,60,16.969999313354492,16.690000534057617
Rwanda,Amajyaruguru,11,"Cropland, rainfed",184937.7,197025.3,0-9,98882,11240,19.979999542236328,22.690000534057617
Rwanda,Amajyaruguru,11,"Cropland, rainfed",184937.7,197025.3,10-19,37210,103201,19.979999542236328,22.690000534057617
Rwanda,Amajyaruguru,11,"Cropland, rainfed",184937.7,197025.3,20-29,22453,57761,19.979999542236328,22.690000534057617
Rwanda,Amajyaruguru,11,"Cropland, rainfed",184937.7,197025.3,30-39,15500,27826,19.979999542236328,22.690000534057617
Rwanda,Amajyaruguru,11,"Cropland, rainfed",184937.7,197025.3,40-49,11042,13426,19.979999542236328,22.690000534057617
Rwanda,Amajyaruguru,11,"Cropland, rainfed",184937.7,197025.3,50-59,7957,4734,19.979999542236328,22.690000534057617
Rwanda,Amajyaruguru,11,"Cropland, rainfed",184937.7,197025.3,60-69,5778,1348,19.979999542236328,22.690000534057617
Rwanda,Amajyaruguru,11,"Cropland, rainfed",184937.7,197025.3,70-79,4323,464,19.979999542236328,22.690000534057617
Rwanda,Amajyaruguru,11,"Cropland, rainfed",184937.7,197025.3,80-89,2947,165,19.979999542236328,22.690000534057617
Rwanda,Amajyaruguru,11,"Cropland, rainfed",184937.7,197025.3,90-99,1264,38,19.979999542236328,22.690000534057617
Rwanda,Amajyaruguru,12,"Cropland, rainfed",207.71,255.76,0-9,269,3,5.909999847412109,38.27000045776367
Rwanda,Amajyaruguru,12,"Cropland, rainfed",207.71,255.76,10-19,10,33,5.909999847412109,38.27000045776367
Rwanda,Amajyaruguru,12,"Cropland, rainfed",207.71,255.76,20-29,3,69,5.909999847412109,38.27000045776367
Rwanda,Amajyaruguru,12,"Cropland, rainfed",207.71,255.76,30-39,3,71,5.909999847412109,38.27000045776367
Rwanda,Amajyaruguru,12,"Cropland, rainfed",207.71,255.76,40-49,1,100,5.909999847412109,38.27000045776367
Rwanda,Amajyaruguru,12,"Cropland, rainfed",207.71,255.76,50-59,0,67,5.909999847412109,38.27000045776367
Rwanda,Amajyaruguru,12,"Cropland, rainfed",207.71,255.76,60-69,1,12,5.909999847412109,38.27000045776367
Rwanda,Amajyaruguru,12,"Cropland, rainfed",207.71,255.76,70-79,2,0,5.909999847412109,38.27000045776367
Rwanda,Amajyaruguru,12,"Cropland, rainfed",207.71,255.76,80-89,0,0,5.909999847412109,38.27000045776367
Rwanda,Amajyaruguru,12,"Cropland, rainfed",207.71,255.76,90-99,0,0,5.909999847412109,38.27000045776367
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",97.91,132.06,0-9,124,57,7.059999942779541,12.069999694824219
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",97.91,132.06,10-19,26,82,7.059999942779541,12.069999694824219
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",97.91,132.06,20-29,4,14,7.059999942779541,12.069999694824219
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",97.91,132.06,30-39,0,1,7.059999942779541,12.069999694824219
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",97.91,132.06,40-49,0,0,7.059999942779541,12.069999694824219
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",97.91,132.06,50-59,0,0,7.059999942779541,12.069999694824219
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",97.91,132.06,60-69,0,0,7.059999942779541,12.069999694824219
Rwanda,Amajyaruguru,20,"Cropland, irrigated or post-flooding",97.91,132.06,70-79,0,0,7.059999942779541,12.069999694824219
