country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,tof_mean
Ethiopia,Addis Abeba,50,"Tree cover, broadleaved, evergreen",842.23,858.17,0-9,22,79.91000366210938
Ethiopia,Addis Abeba,50,"Tree cover, broadleaved, evergreen",842.23,858.17,10-19,23,79.91000366210938
Ethiopia,Addis Abeba,50,"Tree cover, broadleaved, evergreen",842.23,858.17,20-29,21,79.91000366210938
Ethiopia,Addis Abeba,50,"Tree cover, broadleaved, evergreen",842.23,858.17,30-39,31,79.91000366210938
Ethiopia,Addis Abeba,50,"Tree cover, broadleaved, evergreen",842.23,858.17,40-49,34,79.91000366210938
Ethiopia,Addis Abeba,50,"Tree cover, broadleaved, evergreen",842.23,858.17,50-59,33,79.91000366210938
Ethiopia,Addis Abeba,50,"Tree cover, broadleaved, evergreen",842.23,858.17,60-69,54,79.91000366210938
Ethiopia,Addis Abeba,50,"Tree cover, broadleaved, evergreen",842.23,858.17,70-79,90,79.91000366210938
Ethiopia,Addis Abeba,50,"Tree cover, broadleaved, evergreen",842.23,858.17,80-89,205,79.91000366210938
Ethiopia,Addis Abeba,50,"Tree cover, broadleaved, evergreen",842.23,858.17,90-99,579,79.91000366210938
Ethiopia,Addis Abeba,62,"Tree cover, broadleaved, deciduous",184.3,188.5,0-9,134,22.93000030517578
Ethiopia,Addis Abeba,62,"Tree cover, broadleaved, deciduous",184.3,188.5,10-19,49,22.93000030517578
Ethiopia,Addis Abeba,62,"Tree cover, broadleaved, deciduous",184.3,188.5,20-29,16,22.93000030517578
Ethiopia,Addis Abeba,62,"Tree cover, broadleaved, deciduous",184.3,188.5,30-39,12,22.93000030517578
Ethiopia,Addis Abeba,62,"Tree cover, broadleaved, deciduous",184.3,188.5,40-49,4,22.93000030517578
Ethiopia,Addis Abeba,62,"Tree cover, broadleaved, deciduous",184.3,188.5,50-59,11,22.93000030517578
Ethiopia,Addis Abeba,62,"Tree cover, broadleaved, deciduous",184.3,188.5,60-69,8,22.93000030517578
Ethiopia,Addis Abeba,62,"Tree cover, broadleaved, deciduous",184.3,188.5,70-79,12,22.93000030517578
Ethiopia,Addis Abeba,62,"Tree cover, broadleaved, deciduous",184.3,188.5,80-89,9,22.93000030517578
Ethiopia,Addis Abeba,62,"Tree cover, broadleaved, deciduous",184.3,188.5,90-99,10,22.93000030517578
Ethiopia,Addis Abeba,100,Mosaic tree and shrub / herbaceous cover,1835.86,1845.02,0-9,216,64.81999969482422
Ethiopia,Addis Abeba,100,Mosaic tree and shrub / herbaceous cover,1835.86,1845.02,10-19,144,64.81999969482422
Ethiopia,Addis Abeba,100,Mosaic tree and shrub / herbaceous cover,1835.86,1845.02,20-29,132,64.81999969482422
Ethiopia,Addis Abeba,100,Mosaic tree and shrub / herbaceous cover,1835.86,1845.02,30-39,111,64.81999969482422
Ethiopia,Addis Abeba,100,Mosaic tree and shrub / herbaceous cover,1835.86,1845.02,40-49,115,64.81999969482422
Ethiopia,Addis Abeba,100,Mosaic tree and shrub / herbaceous cover,1835.86,1845.02,50-59,129,64.81999969482422
Ethiopia,Addis Abeba,100,Mosaic tree and shrub / herbaceous cover,1835.86,1845.02,60-69,164,64.81999969482422
Ethiopia,Addis Abeba,100,Mosaic tree and shrub / herbaceous cover,1835.86,1845.02,70-79,221,64.81999969482422
Ethiopia,Addis Abeba,100,Mosaic tree and shrub / herbaceous cover,1835.86,1845.02,80-89,376,64.81999969482422
Ethiopia,Addis Abeba,100,Mosaic tree and shrub / herbaceous cover,1835.86,1845.02,90-99,777,64.81999969482422
Ethiopia,Addis Abeba,120,Shrubland,1877.11,1888.64,0-9,535,50.9900016784668
Ethiopia,Addis Abeba,120,Shrubland,1877.11,1888.64,10-19,274,50.9900016784668
Ethiopia,Addis Abeba,120,Shrubland,1877.11,1888.64,20-29,163,50.9900016784668
Ethiopia,Addis Abeba,120,Shrubland,1877.11,1888.64,30-39,143,50.9900016784668
Ethiopia,Addis Abeba,120,Shrubland,1877.11,1888.64,40-49,122,50.9900016784668
Ethiopia,Addis Abeba,120,Shrubland,1877.11,1888.64,50-59,141,50.9900016784668
Ethiopia,Addis Abeba,120,Shrubland,1877.11,1888.64,60-69,150,50.9900016784668
Ethiopia,Addis Abeba,120,Shrubland,1877.11,1888.64,70-79,197,50.9900016784668
Ethiopia,Addis Abeba,120,Shrubland,1877.11,1888.64,80-89,274,50.9900016784668
Ethiopia,Addis Abeba,120,Shrubland,1877.11,1888.64,90-99,582,50.9900016784668
Ethiopia,Addis Abeba,130,Grassland,18.3,18.3,0-9,8,31.420000076293945
Ethiopia,Addis Abeba,130,Grassland,18.3,18.3,10-19,3,31.420000076293945
Ethiopia,Addis Abeba,130,Grassland,18.3,18.3,20-29,3,31.420000076293945
Ethiopia,Addis Abeba,130,Grassland,18.3,18.3,30-39,1,31.420000076293945
Ethiopia,Addis Abeba,130,Grassland,18.3,18.3,40-49,2,31.420000076293945
Ethiopia,Addis Abeba,130,Grassland,18.3,18.3,50-59,2,31.420000076293945
Ethiopia,Addis Abeba,130,Grassland,18.3,18.3,60-69,3,31.420000076293945
Ethiopia,Addis Abeba,130,Grassland,18.3,18.3,70-79,1,31.420000076293945
Ethiopia,Addis Abeba,130,Grassland,18.3,18.3,80-89,1,31.420000076293945
Ethiopia,Addis Abeba,130,Grassland,18.3,18.3,90-99,0,31.420000076293945
Ethiopia,Addis Abeba,190,Urban areas,20660.34,20681.54,0-9,12137,14.819999694824219
Ethiopia,Addis Abeba,190,Urban areas,20660.34,20681.54,10-19,5047,14.819999694824219
Ethiopia,Addis Abeba,190,Urban areas,20660.34,20681.54,20-29,2390,14.819999694824219
Ethiopia,Addis Abeba,190,Urban areas,20660.34,20681.54,30-39,1222,14.819999694824219
Ethiopia,Addis Abeba,190,Urban areas,20660.34,20681.54,40-49,688,14.819999694824219
Ethiopia,Addis Abeba,190,Urban areas,20660.34,20681.54,50-59,431,14.819999694824219
Ethiopia,Addis Abeba,190,Urban areas,20660.34,20681.54,60-69,230,14.819999694824219
Ethiopia,Addis Abeba,190,Urban areas,20660.34,20681.54,70-79,145,14.819999694824219
Ethiopia,Addis Abeba,190,Urban areas,20660.34,20681.54,80-89,82,14.819999694824219
Ethiopia,Addis Abeba,190,Urban areas,20660.34,20681.54,90-99,57,14.819999694824219
Ethiopia,Addis Abeba,255,No Data (flag),411.35,32158.58,0-9,693,20.770000457763672
Ethiopia,Addis Abeba,255,No Data (flag),411.35,32158.58,10-19,92,20.770000457763672
Ethiopia,Addis Abeba,255,No Data (flag),411.35,32158.58,20-29,56,20.770000457763672
Ethiopia,Addis Abeba,255,No Data (flag),411.35,32158.58,30-39,41,20.770000457763672
Ethiopia,Addis Abeba,255,No Data (flag),411.35,32158.58,40-49,31,20.770000457763672
Ethiopia,Addis Abeba,255,No Data (flag),411.35,32158.58,50-59,26,20.770000457763672
Ethiopia,Addis Abeba,255,No Data (flag),411.35,32158.58,60-69,22,20.770000457763672
Ethiopia,Addis Abeba,255,No Data (flag),411.35,32158.58,70-79,24,20.770000457763672
Ethiopia,Addis Abeba,255,No Data (flag),411.35,32158.58,80-89,27,20.770000457763672
Ethiopia,Addis Abeba,255,No Data (flag),411.35,32158.58,90-99,76,20.770000457763672
Ethiopia,Afar,10,"Cropland, rainfed",190618.17,195269.58,0-9,178193,11.1899995803833
Ethiopia,Afar,10,"Cropland, rainfed",190618.17,195269.58,10-19,18389,11.1899995803833
Ethiopia,Afar,10,"Cropland, rainfed",190618.17,195269.58,20-29,8940,11.1899995803833
Ethiopia,Afar,10,"Cropland, rainfed",190618.17,195269.58,30-39,5793,11.1899995803833
Ethiopia,Afar,10,"Cropland, rainfed",190618.17,195269.58,40-49,4022,11.1899995803833
Ethiopia,Afar,10,"Cropland, rainfed",190618.17,195269.58,50-59,3038,11.1899995803833
Ethiopia,Afar,10,"Cropland, rainfed",190618.17,195269.58,60-69,2543,11.1899995803833
Ethiopia,Afar,10,"Cropland, rainfed",190618.17,195269.58,70-79,2143,11.1899995803833
Ethiopia,Afar,10,"Cropland, rainfed",190618.17,195269.58,80-89,2000,11.1899995803833
Ethiopia,Afar,10,"Cropland, rainfed",190618.17,195269.58,90-99,2380,11.1899995803833
Ethiopia,Afar,11,"Cropland, rainfed",2000.7,2556.3,0-9,2201,14.470000267028809
Ethiopia,Afar,11,"Cropland, rainfed",2000.7,2556.3,10-19,194,14.470000267028809
Ethiopia,Afar,11,"Cropland, rainfed",2000.7,2556.3,20-29,112,14.470000267028809
Ethiopia,Afar,11,"Cropland, rainfed",2000.7,2556.3,30-39,60,14.470000267028809
Ethiopia,Afar,11,"Cropland, rainfed",2000.7,2556.3,40-49,66,14.470000267028809
Ethiopia,Afar,11,"Cropland, rainfed",2000.7,2556.3,50-59,62,14.470000267028809
Ethiopia,Afar,11,"Cropland, rainfed",2000.7,2556.3,60-69,44,14.470000267028809
Ethiopia,Afar,11,"Cropland, rainfed",2000.7,2556.3,70-79,56,14.470000267028809
Ethiopia,Afar,11,"Cropland, rainfed",2000.7,2556.3,80-89,56,14.470000267028809
Ethiopia,Afar,11,"Cropland, rainfed",2000.7,2556.3,90-99,75,14.470000267028809
Ethiopia,Afar,20,"Cropland, irrigated or post-flooding",182514.1,193799.07,0-9,157531,14.239999771118164
Ethiopia,Afar,20,"Cropland, irrigated or post-flooding",182514.1,193799.07,10-19,15459,14.239999771118164
Ethiopia,Afar,20,"Cropland, irrigated or post-flooding",182514.1,193799.07,20-29,8412,14.239999771118164
Ethiopia,Afar,20,"Cropland, irrigated or post-flooding",182514.1,193799.07,30-39,5854,14.239999771118164
Ethiopia,Afar,20,"Cropland, irrigated or post-flooding",182514.1,193799.07,40-49,4652,14.239999771118164
Ethiopia,Afar,20,"Cropland, irrigated or post-flooding",182514.1,193799.07,50-59,3816,14.239999771118164
Ethiopia,Afar,20,"Cropland, irrigated or post-flooding",182514.1,193799.07,60-69,3572,14.239999771118164
Ethiopia,Afar,20,"Cropland, irrigated or post-flooding",182514.1,193799.07,70-79,3274,14.239999771118164
Ethiopia,Afar,20,"Cropland, irrigated or post-flooding",182514.1,193799.07,80-89,3852,14.239999771118164
Ethiopia,Afar,20,"Cropland, irrigated or post-flooding",182514.1,193799.07,90-99,4924,14.239999771118164
Ethiopia,Afar,30,Mosaic cropland / natural vegetation,26521.14,32789.22,0-9,25063,14.390000343322754
Ethiopia,Afar,30,Mosaic cropland / natural vegetation,26521.14,32789.22,10-19,3270,14.390000343322754
Ethiopia,Afar,30,Mosaic cropland / natural vegetation,26521.14,32789.22,20-29,1772,14.390000343322754
Ethiopia,Afar,30,Mosaic cropland / natural vegetation,26521.14,32789.22,30-39,1292,14.390000343322754
Ethiopia,Afar,30,Mosaic cropland / natural vegetation,26521.14,32789.22,40-49,858,14.390000343322754
Ethiopia,Afar,30,Mosaic cropland / natural vegetation,26521.14,32789.22,50-59,690,14.390000343322754
Ethiopia,Afar,30,Mosaic cropland / natural vegetation,26521.14,32789.22,60-69,621,14.390000343322754
Ethiopia,Afar,30,Mosaic cropland / natural vegetation,26521.14,32789.22,70-79,532,14.390000343322754
Ethiopia,Afar,30,Mosaic cropland / natural vegetation,26521.14,32789.22,80-89,486,14.390000343322754
Ethiopia,Afar,30,Mosaic cropland / natural vegetation,26521.14,32789.22,90-99,658,14.390000343322754
Ethiopia,Afar,40,Mosaic natural vegetation / cropland,77366.71,81025.61,0-9,53404,25.940000534057617
Ethiopia,Afar,40,Mosaic natural vegetation / cropland,77366.71,81025.61,10-19,9191,25.940000534057617
Ethiopia,Afar,40,Mosaic natural vegetation / cropland,77366.71,81025.61,20-29,6093,25.940000534057617
Ethiopia,Afar,40,Mosaic natural vegetation / cropland,77366.71,81025.61,30-39,4852,25.940000534057617
