country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,tof_mean
Central African Republic,Bamingui-Bangoran,120,Shrubland,399079.47,436812.7,20-29,83457,32.38999938964844
Central African Republic,Bamingui-Bangoran,120,Shrubland,399079.47,436812.7,30-39,59648,32.38999938964844
Central African Republic,Bamingui-Bangoran,120,Shrubland,399079.47,436812.7,40-49,46668,32.38999938964844
Central African Republic,Bamingui-Bangoran,120,Shrubland,399079.47,436812.7,50-59,38023,32.38999938964844
Central African Republic,Bamingui-Bangoran,120,Shrubland,399079.47,436812.7,60-69,31335,32.38999938964844
Central African Republic,Bamingui-Bangoran,120,Shrubland,399079.47,436812.7,70-79,23441,32.38999938964844
Central African Republic,Bamingui-Bangoran,120,Shrubland,399079.47,436812.7,80-89,15707,32.38999938964844
Central African Republic,Bamingui-Bangoran,120,Shrubland,399079.47,436812.7,90-99,5281,32.38999938964844
Central African Republic,Bamingui-Bangoran,122,Shrubland,718.35,787.43,0-9,164,30.25
Central African Republic,Bamingui-Bangoran,122,Shrubland,718.35,787.43,10-19,221,30.25
Central African Republic,Bamingui-Bangoran,122,Shrubland,718.35,787.43,20-29,190,30.25
Central African Republic,Bamingui-Bangoran,122,Shrubland,718.35,787.43,30-39,198,30.25
Central African Republic,Bamingui-Bangoran,122,Shrubland,718.35,787.43,40-49,126,30.25
Central African Republic,Bamingui-Bangoran,122,Shrubland,718.35,787.43,50-59,83,30.25
Central African Republic,Bamingui-Bangoran,122,Shrubland,718.35,787.43,60-69,31,30.25
Central African Republic,Bamingui-Bangoran,122,Shrubland,718.35,787.43,70-79,16,30.25
Central African Republic,Bamingui-Bangoran,122,Shrubland,718.35,787.43,80-89,28,30.25
Central African Republic,Bamingui-Bangoran,122,Shrubland,718.35,787.43,90-99,5,30.25
Central African Republic,Bamingui-Bangoran,170,"Tree cover, flooded, saline water",238.14,247.08,0-9,281,14.6899995803833
Central African Republic,Bamingui-Bangoran,170,"Tree cover, flooded, saline water",238.14,247.08,10-19,9,14.6899995803833
Central African Republic,Bamingui-Bangoran,170,"Tree cover, flooded, saline water",238.14,247.08,20-29,10,14.6899995803833
Central African Republic,Bamingui-Bangoran,170,"Tree cover, flooded, saline water",238.14,247.08,30-39,6,14.6899995803833
Central African Republic,Bamingui-Bangoran,170,"Tree cover, flooded, saline water",238.14,247.08,40-49,8,14.6899995803833
Central African Republic,Bamingui-Bangoran,170,"Tree cover, flooded, saline water",238.14,247.08,50-59,11,14.6899995803833
Central African Republic,Bamingui-Bangoran,170,"Tree cover, flooded, saline water",238.14,247.08,60-69,10,14.6899995803833
Central African Republic,Bamingui-Bangoran,170,"Tree cover, flooded, saline water",238.14,247.08,70-79,9,14.6899995803833
Central African Republic,Bamingui-Bangoran,170,"Tree cover, flooded, saline water",238.14,247.08,80-89,10,14.6899995803833
Central African Republic,Bamingui-Bangoran,170,"Tree cover, flooded, saline water",238.14,247.08,90-99,4,14.6899995803833
Central African Republic,Bamingui-Bangoran,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",566.41,930.67,0-9,359,17.040000915527344
Central African Republic,Bamingui-Bangoran,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",566.41,930.67,10-19,190,17.040000915527344
Central African Republic,Bamingui-Bangoran,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",566.41,930.67,20-29,80,17.040000915527344
Central African Republic,Bamingui-Bangoran,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",566.41,930.67,30-39,53,17.040000915527344
Central African Republic,Bamingui-Bangoran,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",566.41,930.67,40-49,28,17.040000915527344
Central African Republic,Bamingui-Bangoran,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",566.41,930.67,50-59,18,17.040000915527344
Central African Republic,Bamingui-Bangoran,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",566.41,930.67,60-69,14,17.040000915527344
Central African Republic,Bamingui-Bangoran,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",566.41,930.67,70-79,12,17.040000915527344
Central African Republic,Bamingui-Bangoran,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",566.41,930.67,80-89,3,17.040000915527344
Central African Republic,Bamingui-Bangoran,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",566.41,930.67,90-99,1,17.040000915527344
Central African Republic,Bamingui-Bangoran,190,Urban areas,38.44,38.44,0-9,19,17.530000686645508
Central African Republic,Bamingui-Bangoran,190,Urban areas,38.44,38.44,10-19,30,17.530000686645508
Central African Republic,Bamingui-Bangoran,190,Urban areas,38.44,38.44,20-29,7,17.530000686645508
Central African Republic,Bamingui-Bangoran,190,Urban areas,38.44,38.44,30-39,3,17.530000686645508
Central African Republic,Bamingui-Bangoran,190,Urban areas,38.44,38.44,40-49,2,17.530000686645508
Central African Republic,Bamingui-Bangoran,190,Urban areas,38.44,38.44,50-59,1,17.530000686645508
Central African Republic,Bamingui-Bangoran,190,Urban areas,38.44,38.44,60-69,0,17.530000686645508
Central African Republic,Bamingui-Bangoran,190,Urban areas,38.44,38.44,70-79,1,17.530000686645508
Central African Republic,Bamingui-Bangoran,190,Urban areas,38.44,38.44,80-89,0,17.530000686645508
Central African Republic,Bamingui-Bangoran,190,Urban areas,38.44,38.44,90-99,0,17.530000686645508
Central African Republic,Bamingui-Bangoran,210,Water bodies,3231.42,5279.28,0-9,2366,20.780000686645508
Central African Republic,Bamingui-Bangoran,210,Water bodies,3231.42,5279.28,10-19,631,20.780000686645508
Central African Republic,Bamingui-Bangoran,210,Water bodies,3231.42,5279.28,20-29,384,20.780000686645508
Central African Republic,Bamingui-Bangoran,210,Water bodies,3231.42,5279.28,30-39,249,20.780000686645508
Central African Republic,Bamingui-Bangoran,210,Water bodies,3231.42,5279.28,40-49,193,20.780000686645508
Central African Republic,Bamingui-Bangoran,210,Water bodies,3231.42,5279.28,50-59,171,20.780000686645508
Central African Republic,Bamingui-Bangoran,210,Water bodies,3231.42,5279.28,60-69,145,20.780000686645508
Central African Republic,Bamingui-Bangoran,210,Water bodies,3231.42,5279.28,70-79,132,20.780000686645508
Central African Republic,Bamingui-Bangoran,210,Water bodies,3231.42,5279.28,80-89,117,20.780000686645508
Central African Republic,Bamingui-Bangoran,210,Water bodies,3231.42,5279.28,90-99,70,20.780000686645508
Central African Republic,Bamingui-Bangoran,255,No Data (flag),4353.28,6070476.7,0-9,1819,55.349998474121094
Central African Republic,Bamingui-Bangoran,255,No Data (flag),4353.28,6070476.7,10-19,946,55.349998474121094
Central African Republic,Bamingui-Bangoran,255,No Data (flag),4353.28,6070476.7,20-29,837,55.349998474121094
Central African Republic,Bamingui-Bangoran,255,No Data (flag),4353.28,6070476.7,30-39,788,55.349998474121094
Central African Republic,Bamingui-Bangoran,255,No Data (flag),4353.28,6070476.7,40-49,782,55.349998474121094
Central African Republic,Bamingui-Bangoran,255,No Data (flag),4353.28,6070476.7,50-59,728,55.349998474121094
Central African Republic,Bamingui-Bangoran,255,No Data (flag),4353.28,6070476.7,60-69,812,55.349998474121094
Central African Republic,Bamingui-Bangoran,255,No Data (flag),4353.28,6070476.7,70-79,987,55.349998474121094
Central African Republic,Bamingui-Bangoran,255,No Data (flag),4353.28,6070476.7,80-89,1456,55.349998474121094
Central African Republic,Bamingui-Bangoran,255,No Data (flag),4353.28,6070476.7,90-99,2877,55.349998474121094
Central African Republic,Bangui,10,"Cropland, rainfed",1229.61,1253.69,0-9,619,27.1299991607666
Central African Republic,Bangui,10,"Cropland, rainfed",1229.61,1253.69,10-19,281,27.1299991607666
Central African Republic,Bangui,10,"Cropland, rainfed",1229.61,1253.69,20-29,167,27.1299991607666
Central African Republic,Bangui,10,"Cropland, rainfed",1229.61,1253.69,30-39,126,27.1299991607666
Central African Republic,Bangui,10,"Cropland, rainfed",1229.61,1253.69,40-49,93,27.1299991607666
Central African Republic,Bangui,10,"Cropland, rainfed",1229.61,1253.69,50-59,79,27.1299991607666
Central African Republic,Bangui,10,"Cropland, rainfed",1229.61,1253.69,60-69,56,27.1299991607666
Central African Republic,Bangui,10,"Cropland, rainfed",1229.61,1253.69,70-79,55,27.1299991607666
Central African Republic,Bangui,10,"Cropland, rainfed",1229.61,1253.69,80-89,42,27.1299991607666
Central African Republic,Bangui,10,"Cropland, rainfed",1229.61,1253.69,90-99,82,27.1299991607666
Central African Republic,Bangui,11,"Cropland, rainfed",9.61,9.61,0-9,1,50.959999084472656
Central African Republic,Bangui,11,"Cropland, rainfed",9.61,9.61,10-19,1,50.959999084472656
Central African Republic,Bangui,11,"Cropland, rainfed",9.61,9.61,20-29,2,50.959999084472656
Central African Republic,Bangui,11,"Cropland, rainfed",9.61,9.61,30-39,2,50.959999084472656
Central African Republic,Bangui,11,"Cropland, rainfed",9.61,9.61,40-49,1,50.959999084472656
Central African Republic,Bangui,11,"Cropland, rainfed",9.61,9.61,50-59,1,50.959999084472656
Central African Republic,Bangui,11,"Cropland, rainfed",9.61,9.61,60-69,4,50.959999084472656
Central African Republic,Bangui,11,"Cropland, rainfed",9.61,9.61,70-79,1,50.959999084472656
Central African Republic,Bangui,11,"Cropland, rainfed",9.61,9.61,80-89,3,50.959999084472656
Central African Republic,Bangui,11,"Cropland, rainfed",9.61,9.61,90-99,0,50.959999084472656
Central African Republic,Bangui,30,Mosaic cropland / natural vegetation,1488.78,1507.59,0-9,878,24.799999237060547
Central African Republic,Bangui,30,Mosaic cropland / natural vegetation,1488.78,1507.59,10-19,283,24.799999237060547
Central African Republic,Bangui,30,Mosaic cropland / natural vegetation,1488.78,1507.59,20-29,151,24.799999237060547
Central African Republic,Bangui,30,Mosaic cropland / natural vegetation,1488.78,1507.59,30-39,117,24.799999237060547
Central African Republic,Bangui,30,Mosaic cropland / natural vegetation,1488.78,1507.59,40-49,91,24.799999237060547
Central African Republic,Bangui,30,Mosaic cropland / natural vegetation,1488.78,1507.59,50-59,79,24.799999237060547
Central African Republic,Bangui,30,Mosaic cropland / natural vegetation,1488.78,1507.59,60-69,73,24.799999237060547
Central African Republic,Bangui,30,Mosaic cropland / natural vegetation,1488.78,1507.59,70-79,53,24.799999237060547
Central African Republic,Bangui,30,Mosaic cropland / natural vegetation,1488.78,1507.59,80-89,51,24.799999237060547
Central African Republic,Bangui,30,Mosaic cropland / natural vegetation,1488.78,1507.59,90-99,92,24.799999237060547
Central African Republic,Bangui,40,Mosaic natural vegetation / cropland,130.71,141.99,0-9,29,47.06999969482422
Central African Republic,Bangui,40,Mosaic natural vegetation / cropland,130.71,141.99,10-19,26,47.06999969482422
Central African Republic,Bangui,40,Mosaic natural vegetation / cropland,130.71,141.99,20-29,22,47.06999969482422
Central African Republic,Bangui,40,Mosaic natural vegetation / cropland,130.71,141.99,30-39,26,47.06999969482422
Central African Republic,Bangui,40,Mosaic natural vegetation / cropland,130.71,141.99,40-49,13,47.06999969482422
Central African Republic,Bangui,40,Mosaic natural vegetation / cropland,130.71,141.99,50-59,9,47.06999969482422
Central African Republic,Bangui,40,Mosaic natural vegetation / cropland,130.71,141.99,60-69,19,47.06999969482422
Central African Republic,Bangui,40,Mosaic natural vegetation / cropland,130.71,141.99,70-79,6,47.06999969482422
Central African Republic,Bangui,40,Mosaic natural vegetation / cropland,130.71,141.99,80-89,7,47.06999969482422
Central African Republic,Bangui,40,Mosaic natural vegetation / cropland,130.71,141.99,90-99,43,47.06999969482422
Central African Republic,Bangui,50,"Tree cover, broadleaved, evergreen",1249.32,1275.44,0-9,298,52.959999084472656
Central African Republic,Bangui,50,"Tree cover, broadleaved, evergreen",1249.32,1275.44,10-19,144,52.959999084472656
Central African Republic,Bangui,50,"Tree cover, broadleaved, evergreen",1249.32,1275.44,20-29,121,52.959999084472656
Central African Republic,Bangui,50,"Tree cover, broadleaved, evergreen",1249.32,1275.44,30-39,98,52.959999084472656
Central African Republic,Bangui,50,"Tree cover, broadleaved, evergreen",1249.32,1275.44,40-49,89,52.959999084472656
Central African Republic,Bangui,50,"Tree cover, broadleaved, evergreen",1249.32,1275.44,50-59,85,52.959999084472656
Central African Republic,Bangui,50,"Tree cover, broadleaved, evergreen",1249.32,1275.44,60-69,93,52.959999084472656
Central African Republic,Bangui,50,"Tree cover, broadleaved, evergreen",1249.32,1275.44,70-79,68,52.959999084472656
Central African Republic,Bangui,50,"Tree cover, broadleaved, evergreen",1249.32,1275.44,80-89,100,52.959999084472656
Central African Republic,Bangui,50,"Tree cover, broadleaved, evergreen",1249.32,1275.44,90-99,480,52.959999084472656
Central African Republic,Bangui,60,"Tree cover, broadleaved, deciduous",100.68,108.2,0-9,64,24.8799991607666
Central African Republic,Bangui,60,"Tree cover, broadleaved, deciduous",100.68,108.2,10-19,28,24.8799991607666
Central African Republic,Bangui,60,"Tree cover, broadleaved, deciduous",100.68,108.2,20-29,9,24.8799991607666
Central African Republic,Bangui,60,"Tree cover, broadleaved, deciduous",100.68,108.2,30-39,13,24.8799991607666
Central African Republic,Bangui,60,"Tree cover, broadleaved, deciduous",100.68,108.2,40-49,11,24.8799991607666
Central African Republic,Bangui,60,"Tree cover, broadleaved, deciduous",100.68,108.2,50-59,3,24.8799991607666
Central African Republic,Bangui,60,"Tree cover, broadleaved, deciduous",100.68,108.2,60-69,6,24.8799991607666
Central African Republic,Bangui,60,"Tree cover, broadleaved, deciduous",100.68,108.2,70-79,6,24.8799991607666
Central African Republic,Bangui,60,"Tree cover, broadleaved, deciduous",100.68,108.2,80-89,6,24.8799991607666
Central African Republic,Bangui,60,"Tree cover, broadleaved, deciduous",100.68,108.2,90-99,4,24.8799991607666
Central African Republic,Bangui,62,"Tree cover, broadleaved, deciduous",749.38,758.29,0-9,443,24.15999984741211
Central African Republic,Bangui,62,"Tree cover, broadleaved, deciduous",749.38,758.29,10-19,177,24.15999984741211
Central African Republic,Bangui,62,"Tree cover, broadleaved, deciduous",749.38,758.29,20-29,81,24.15999984741211
Central African Republic,Bangui,62,"Tree cover, broadleaved, deciduous",749.38,758.29,30-39,73,24.15999984741211
Central African Republic,Bangui,62,"Tree cover, broadleaved, deciduous",749.38,758.29,40-49,60,24.15999984741211
Central African Republic,Bangui,62,"Tree cover, broadleaved, deciduous",749.38,758.29,50-59,42,24.15999984741211
Central African Republic,Bangui,62,"Tree cover, broadleaved, deciduous",749.38,758.29,60-69,32,24.15999984741211
Central African Republic,Bangui,62,"Tree cover, broadleaved, deciduous",749.38,758.29,70-79,46,24.15999984741211
Central African Republic,Bangui,62,"Tree cover, broadleaved, deciduous",749.38,758.29,80-89,29,24.15999984741211
Central African Republic,Bangui,62,"Tree cover, broadleaved, deciduous",749.38,758.29,90-99,21,24.15999984741211
Central African Republic,Bangui,110,Mosaic herbaceous cover / tree and shrub,346.92,350.63,0-9,281,16.09000015258789
Central African Republic,Bangui,110,Mosaic herbaceous cover / tree and shrub,346.92,350.63,10-19,64,16.09000015258789
Central African Republic,Bangui,110,Mosaic herbaceous cover / tree and shrub,346.92,350.63,20-29,37,16.09000015258789
Central African Republic,Bangui,110,Mosaic herbaceous cover / tree and shrub,346.92,350.63,30-39,26,16.09000015258789
Central African Republic,Bangui,110,Mosaic herbaceous cover / tree and shrub,346.92,350.63,40-49,24,16.09000015258789
Central African Republic,Bangui,110,Mosaic herbaceous cover / tree and shrub,346.92,350.63,50-59,14,16.09000015258789
