country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
Benin,Alibori,10,"Cropland, rainfed",983612.69,1063024.49,0-9,462409,1000031,17.09000015258789,5.690000057220459
Benin,Alibori,10,"Cropland, rainfed",983612.69,1063024.49,10-19,291917,133570,17.09000015258789,5.690000057220459
Benin,Alibori,10,"Cropland, rainfed",983612.69,1063024.49,20-29,131231,53,17.09000015258789,5.690000057220459
Benin,Alibori,10,"Cropland, rainfed",983612.69,1063024.49,30-39,66915,4,17.09000015258789,5.690000057220459
Benin,Alibori,10,"Cropland, rainfed",983612.69,1063024.49,40-49,38118,0,17.09000015258789,5.690000057220459
Benin,Alibori,10,"Cropland, rainfed",983612.69,1063024.49,50-59,23467,0,17.09000015258789,5.690000057220459
Benin,Alibori,10,"Cropland, rainfed",983612.69,1063024.49,60-69,14873,0,17.09000015258789,5.690000057220459
Benin,Alibori,10,"Cropland, rainfed",983612.69,1063024.49,70-79,9703,0,17.09000015258789,5.690000057220459
Benin,Alibori,10,"Cropland, rainfed",983612.69,1063024.49,80-89,6106,0,17.09000015258789,5.690000057220459
Benin,Alibori,10,"Cropland, rainfed",983612.69,1063024.49,90-99,2464,0,17.09000015258789,5.690000057220459
Benin,Alibori,11,"Cropland, rainfed",64805.59,78907.25,0-9,48971,80386,14.630000114440918,6.260000228881836
Benin,Alibori,11,"Cropland, rainfed",64805.59,78907.25,10-19,16330,19584,14.630000114440918,6.260000228881836
Benin,Alibori,11,"Cropland, rainfed",64805.59,78907.25,20-29,6534,3,14.630000114440918,6.260000228881836
Benin,Alibori,11,"Cropland, rainfed",64805.59,78907.25,30-39,3605,0,14.630000114440918,6.260000228881836
Benin,Alibori,11,"Cropland, rainfed",64805.59,78907.25,40-49,2407,0,14.630000114440918,6.260000228881836
Benin,Alibori,11,"Cropland, rainfed",64805.59,78907.25,50-59,1724,0,14.630000114440918,6.260000228881836
Benin,Alibori,11,"Cropland, rainfed",64805.59,78907.25,60-69,1294,0,14.630000114440918,6.260000228881836
Benin,Alibori,11,"Cropland, rainfed",64805.59,78907.25,70-79,911,0,14.630000114440918,6.260000228881836
Benin,Alibori,11,"Cropland, rainfed",64805.59,78907.25,80-89,571,0,14.630000114440918,6.260000228881836
Benin,Alibori,11,"Cropland, rainfed",64805.59,78907.25,90-99,234,0,14.630000114440918,6.260000228881836
Benin,Alibori,20,"Cropland, irrigated or post-flooding",6913.11,17699.32,0-9,5643,21413,11.039999961853027,4.480000019073486
Benin,Alibori,20,"Cropland, irrigated or post-flooding",6913.11,17699.32,10-19,1980,449,11.039999961853027,4.480000019073486
Benin,Alibori,20,"Cropland, irrigated or post-flooding",6913.11,17699.32,20-29,712,1,11.039999961853027,4.480000019073486
Benin,Alibori,20,"Cropland, irrigated or post-flooding",6913.11,17699.32,30-39,283,0,11.039999961853027,4.480000019073486
Benin,Alibori,20,"Cropland, irrigated or post-flooding",6913.11,17699.32,40-49,126,0,11.039999961853027,4.480000019073486
Benin,Alibori,20,"Cropland, irrigated or post-flooding",6913.11,17699.32,50-59,43,0,11.039999961853027,4.480000019073486
Benin,Alibori,20,"Cropland, irrigated or post-flooding",6913.11,17699.32,60-69,40,0,11.039999961853027,4.480000019073486
Benin,Alibori,20,"Cropland, irrigated or post-flooding",6913.11,17699.32,70-79,13,0,11.039999961853027,4.480000019073486
Benin,Alibori,20,"Cropland, irrigated or post-flooding",6913.11,17699.32,80-89,7,0,11.039999961853027,4.480000019073486
Benin,Alibori,20,"Cropland, irrigated or post-flooding",6913.11,17699.32,90-99,6,0,11.039999961853027,4.480000019073486
Benin,Alibori,30,Mosaic cropland / natural vegetation,63747.19,74699.05,0-9,31485,73007,24.0,7.46999979019165
Benin,Alibori,30,Mosaic cropland / natural vegetation,63747.19,74699.05,10-19,20384,30960,24.0,7.46999979019165
Benin,Alibori,30,Mosaic cropland / natural vegetation,63747.19,74699.05,20-29,11809,27,24.0,7.46999979019165
Benin,Alibori,30,Mosaic cropland / natural vegetation,63747.19,74699.05,30-39,7654,0,24.0,7.46999979019165
Benin,Alibori,30,Mosaic cropland / natural vegetation,63747.19,74699.05,40-49,5580,0,24.0,7.46999979019165
Benin,Alibori,30,Mosaic cropland / natural vegetation,63747.19,74699.05,50-59,4314,0,24.0,7.46999979019165
Benin,Alibori,30,Mosaic cropland / natural vegetation,63747.19,74699.05,60-69,3261,0,24.0,7.46999979019165
Benin,Alibori,30,Mosaic cropland / natural vegetation,63747.19,74699.05,70-79,2411,0,24.0,7.46999979019165
Benin,Alibori,30,Mosaic cropland / natural vegetation,63747.19,74699.05,80-89,1929,0,24.0,7.46999979019165
Benin,Alibori,30,Mosaic cropland / natural vegetation,63747.19,74699.05,90-99,844,0,24.0,7.46999979019165
Benin,Alibori,40,Mosaic natural vegetation / cropland,47579.51,53633.28,0-9,23507,51549,24.8700008392334,7.300000190734863
Benin,Alibori,40,Mosaic natural vegetation / cropland,47579.51,53633.28,10-19,13746,21824,24.8700008392334,7.300000190734863
Benin,Alibori,40,Mosaic natural vegetation / cropland,47579.51,53633.28,20-29,8044,17,24.8700008392334,7.300000190734863
Benin,Alibori,40,Mosaic natural vegetation / cropland,47579.51,53633.28,30-39,5637,0,24.8700008392334,7.300000190734863
Benin,Alibori,40,Mosaic natural vegetation / cropland,47579.51,53633.28,40-49,4265,0,24.8700008392334,7.300000190734863
Benin,Alibori,40,Mosaic natural vegetation / cropland,47579.51,53633.28,50-59,3245,0,24.8700008392334,7.300000190734863
Benin,Alibori,40,Mosaic natural vegetation / cropland,47579.51,53633.28,60-69,2485,0,24.8700008392334,7.300000190734863
Benin,Alibori,40,Mosaic natural vegetation / cropland,47579.51,53633.28,70-79,2014,0,24.8700008392334,7.300000190734863
Benin,Alibori,40,Mosaic natural vegetation / cropland,47579.51,53633.28,80-89,1724,0,24.8700008392334,7.300000190734863
Benin,Alibori,40,Mosaic natural vegetation / cropland,47579.51,53633.28,90-99,844,0,24.8700008392334,7.300000190734863
Benin,Alibori,60,"Tree cover, broadleaved, deciduous",10324.71,10380.51,0-9,4392,1947,33.95000076293945,12.90999984741211
Benin,Alibori,60,"Tree cover, broadleaved, deciduous",10324.71,10380.51,10-19,2129,11938,33.95000076293945,12.90999984741211
Benin,Alibori,60,"Tree cover, broadleaved, deciduous",10324.71,10380.51,20-29,1333,195,33.95000076293945,12.90999984741211
Benin,Alibori,60,"Tree cover, broadleaved, deciduous",10324.71,10380.51,30-39,984,0,33.95000076293945,12.90999984741211
Benin,Alibori,60,"Tree cover, broadleaved, deciduous",10324.71,10380.51,40-49,953,0,33.95000076293945,12.90999984741211
Benin,Alibori,60,"Tree cover, broadleaved, deciduous",10324.71,10380.51,50-59,889,0,33.95000076293945,12.90999984741211
Benin,Alibori,60,"Tree cover, broadleaved, deciduous",10324.71,10380.51,60-69,839,0,33.95000076293945,12.90999984741211
Benin,Alibori,60,"Tree cover, broadleaved, deciduous",10324.71,10380.51,70-79,916,0,33.95000076293945,12.90999984741211
Benin,Alibori,60,"Tree cover, broadleaved, deciduous",10324.71,10380.51,80-89,1101,0,33.95000076293945,12.90999984741211
Benin,Alibori,60,"Tree cover, broadleaved, deciduous",10324.71,10380.51,90-99,494,0,33.95000076293945,12.90999984741211
Benin,Alibori,62,"Tree cover, broadleaved, deciduous",351646.26,353786.33,0-9,113953,89468,32.459999084472656,12.029999732971191
Benin,Alibori,62,"Tree cover, broadleaved, deciduous",351646.26,353786.33,10-19,71550,307523,32.459999084472656,12.029999732971191
Benin,Alibori,62,"Tree cover, broadleaved, deciduous",351646.26,353786.33,20-29,43136,2697,32.459999084472656,12.029999732971191
Benin,Alibori,62,"Tree cover, broadleaved, deciduous",351646.26,353786.33,30-39,32705,22,32.459999084472656,12.029999732971191
Benin,Alibori,62,"Tree cover, broadleaved, deciduous",351646.26,353786.33,40-49,28477,0,32.459999084472656,12.029999732971191
Benin,Alibori,62,"Tree cover, broadleaved, deciduous",351646.26,353786.33,50-59,25822,0,32.459999084472656,12.029999732971191
Benin,Alibori,62,"Tree cover, broadleaved, deciduous",351646.26,353786.33,60-69,24948,0,32.459999084472656,12.029999732971191
Benin,Alibori,62,"Tree cover, broadleaved, deciduous",351646.26,353786.33,70-79,24262,0,32.459999084472656,12.029999732971191
Benin,Alibori,62,"Tree cover, broadleaved, deciduous",351646.26,353786.33,80-89,22465,0,32.459999084472656,12.029999732971191
Benin,Alibori,62,"Tree cover, broadleaved, deciduous",351646.26,353786.33,90-99,10323,0,32.459999084472656,12.029999732971191
Benin,Alibori,120,Shrubland,939785.3,980867.42,0-9,339005,592294,28.15999984741211,8.880000114440918
Benin,Alibori,120,Shrubland,939785.3,980867.42,10-19,186754,466674,28.15999984741211,8.880000114440918
Benin,Alibori,120,Shrubland,939785.3,980867.42,20-29,117315,1316,28.15999984741211,8.880000114440918
Benin,Alibori,120,Shrubland,939785.3,980867.42,30-39,88992,3,28.15999984741211,8.880000114440918
Benin,Alibori,120,Shrubland,939785.3,980867.42,40-49,72826,0,28.15999984741211,8.880000114440918
Benin,Alibori,120,Shrubland,939785.3,980867.42,50-59,61423,0,28.15999984741211,8.880000114440918
Benin,Alibori,120,Shrubland,939785.3,980867.42,60-69,52412,0,28.15999984741211,8.880000114440918
Benin,Alibori,120,Shrubland,939785.3,980867.42,70-79,43981,0,28.15999984741211,8.880000114440918
Benin,Alibori,120,Shrubland,939785.3,980867.42,80-89,36821,0,28.15999984741211,8.880000114440918
Benin,Alibori,120,Shrubland,939785.3,980867.42,90-99,16331,0,28.15999984741211,8.880000114440918
Benin,Alibori,122,Shrubland,35520.32,36303.45,0-9,21835,21356,20.010000228881836,9.90999984741211
Benin,Alibori,122,Shrubland,35520.32,36303.45,10-19,8855,26428,20.010000228881836,9.90999984741211
Benin,Alibori,122,Shrubland,35520.32,36303.45,20-29,5086,33,20.010000228881836,9.90999984741211
Benin,Alibori,122,Shrubland,35520.32,36303.45,30-39,3521,0,20.010000228881836,9.90999984741211
Benin,Alibori,122,Shrubland,35520.32,36303.45,40-49,2574,0,20.010000228881836,9.90999984741211
Benin,Alibori,122,Shrubland,35520.32,36303.45,50-59,1923,0,20.010000228881836,9.90999984741211
Benin,Alibori,122,Shrubland,35520.32,36303.45,60-69,1323,0,20.010000228881836,9.90999984741211
Benin,Alibori,122,Shrubland,35520.32,36303.45,70-79,923,0,20.010000228881836,9.90999984741211
Benin,Alibori,122,Shrubland,35520.32,36303.45,80-89,560,0,20.010000228881836,9.90999984741211
Benin,Alibori,122,Shrubland,35520.32,36303.45,90-99,228,0,20.010000228881836,9.90999984741211
Benin,Alibori,130,Grassland,130.23,214.86,0-9,129,276,7.369999885559082,4.0
Benin,Alibori,130,Grassland,130.23,214.86,10-19,14,0,7.369999885559082,4.0
Benin,Alibori,130,Grassland,130.23,214.86,20-29,9,0,7.369999885559082,4.0
Benin,Alibori,130,Grassland,130.23,214.86,30-39,3,0,7.369999885559082,4.0
Benin,Alibori,130,Grassland,130.23,214.86,40-49,0,0,7.369999885559082,4.0
Benin,Alibori,130,Grassland,130.23,214.86,50-59,0,0,7.369999885559082,4.0
Benin,Alibori,130,Grassland,130.23,214.86,60-69,0,0,7.369999885559082,4.0
Benin,Alibori,130,Grassland,130.23,214.86,70-79,0,0,7.369999885559082,4.0
Benin,Alibori,130,Grassland,130.23,214.86,80-89,0,0,7.369999885559082,4.0
Benin,Alibori,130,Grassland,130.23,214.86,90-99,0,0,7.369999885559082,4.0
Benin,Alibori,190,Urban areas,525.84,854.79,0-9,468,1068,10.199999809265137,4.110000133514404
Benin,Alibori,190,Urban areas,525.84,854.79,10-19,155,3,10.199999809265137,4.110000133514404
Benin,Alibori,190,Urban areas,525.84,854.79,20-29,45,0,10.199999809265137,4.110000133514404
Benin,Alibori,190,Urban areas,525.84,854.79,30-39,13,0,10.199999809265137,4.110000133514404
Benin,Alibori,190,Urban areas,525.84,854.79,40-49,6,0,10.199999809265137,4.110000133514404
Benin,Alibori,190,Urban areas,525.84,854.79,50-59,6,0,10.199999809265137,4.110000133514404
Benin,Alibori,190,Urban areas,525.84,854.79,60-69,0,0,10.199999809265137,4.110000133514404
Benin,Alibori,190,Urban areas,525.84,854.79,70-79,1,0,10.199999809265137,4.110000133514404
Benin,Alibori,190,Urban areas,525.84,854.79,80-89,0,0,10.199999809265137,4.110000133514404
Benin,Alibori,190,Urban areas,525.84,854.79,90-99,0,0,10.199999809265137,4.110000133514404
Benin,Alibori,210,Water bodies,93.17,3219.99,0-9,111,4157,5.369999885559082,4.210000038146973
Benin,Alibori,210,Water bodies,93.17,3219.99,10-19,1,38,5.369999885559082,4.210000038146973
Benin,Alibori,210,Water bodies,93.17,3219.99,20-29,3,0,5.369999885559082,4.210000038146973
Benin,Alibori,210,Water bodies,93.17,3219.99,30-39,1,0,5.369999885559082,4.210000038146973
Benin,Alibori,210,Water bodies,93.17,3219.99,40-49,1,0,5.369999885559082,4.210000038146973
Benin,Alibori,210,Water bodies,93.17,3219.99,50-59,0,0,5.369999885559082,4.210000038146973
Benin,Alibori,210,Water bodies,93.17,3219.99,60-69,0,0,5.369999885559082,4.210000038146973
Benin,Alibori,210,Water bodies,93.17,3219.99,70-79,0,0,5.369999885559082,4.210000038146973
Benin,Alibori,210,Water bodies,93.17,3219.99,80-89,0,0,5.369999885559082,4.210000038146973
Benin,Alibori,210,Water bodies,93.17,3219.99,90-99,0,0,5.369999885559082,4.210000038146973
Benin,Alibori,255,No Data (flag),1807.01,1515516.02,0-9,1778,4829,30.15999984741211,8.270000457763672
Benin,Alibori,255,No Data (flag),1807.01,1515516.02,10-19,791,2999,30.15999984741211,8.270000457763672
